Country,YearMonth,Score
India,2009-09,5.1
India,2009-10,5.0
India,2009-11,4.8
India,2009-12,4.8
India,2010-01,4.8
India,2010-02,4.8
India,2010-03,4.8
India,2010-04,4.9
India,2010-05,5.0
India,2010-06,5.0
India,2010-07,5.0
India,2010-08,5.0
India,2010-09,4.9
India,2010-10,4.9
India,2010-11,5.0
India,2010-12,5.1
India,2011-01,5.1
India,2011-02,5.1
India,2011-03,5.1
India,2011-04,5.1
India,2011-05,5.1
India,2011-06,5.1
India,2011-07,5.1
India,2011-08,5.1
India,2011-09,5.0
India,2011-10,4.9
India,2011-11,4.9
India,2011-12,4.9
India,2012-01,5.0
India,2012-02,5.0
India,2012-03,5.0
India,2012-04,5.0
India,2012-05,5.0
India,2012-06,5.0
India,2012-07,5.0
India,2012-08,5.0
India,2012-09,5.0
India,2012-10,5.0
India,2012-11,5.0
India,2012-12,5.0
India,2013-01,5.0
India,2013-02,5.0
India,2013-03,5.0
India,2013-04,4.9
India,2013-05,5.1
India,2013-06,5.1
India,2013-07,5.1
India,2013-08,5.1
India,2013-09,5.1
India,2013-10,5.2
India,2013-11,5.2
India,2013-12,5.2
India,2014-01,5.2
India,2014-02,5.2
India,2014-03,5.2
India,2014-04,5.2
India,2014-05,5.2
India,2014-06,5.3
India,2014-07,5.3
India,2014-08,5.3
India,2014-09,5.5
India,2014-10,5.5
India,2014-11,5.5
India,2014-12,5.5
India,2015-01,5.5
India,2015-02,5.4
India,2015-03,5.4
India,2015-04,5.4
India,2015-05,5.6
India,2015-06,5.6
India,2015-07,5.6
India,2015-08,5.6
India,2015-09,5.6
India,2015-10,5.6
India,2015-11,5.7
India,2015-12,5.7
India,2016-01,5.7
India,2016-02,5.7
India,2016-03,5.7
India,2016-04,5.8
India,2016-05,5.9
India,2016-06,5.9
India,2016-07,5.9
India,2016-08,5.9
India,2016-09,5.9
India,2016-10,5.7
India,2016-11,5.7
India,2016-12,5.7
India,2017-01,5.7
India,2017-02,5.6
India,2017-03,5.3
India,2017-04,5.1
India,2017-05,5.1
India,2017-06,4.5
India,2017-07,3.5
India,2017-08,3.0
India,2017-09,3.0
India,2017-10,3.0
India,2017-11,2.9
India,2017-12,2.9
India,2018-01,2.9
India,2018-02,2.8
India,2018-03,2.9
India,2018-04,3.0
India,2018-05,3.0
India,2018-06,3.1
India,2018-07,3.1
India,2018-08,3.1
India,2018-09,3.1
India,2018-10,3.1
India,2018-11,3.2
India,2018-12,3.3
India,2019-01,3.3
India,2019-02,3.3
India,2019-03,3.3
India,2019-04,3.3
India,2019-05,3.3
India,2019-06,3.3
India,2019-07,3.3
India,2019-08,3.3
India,2019-09,3.3
India,2019-10,3.3
India,2019-11,3.2
India,2019-12,3.2
India,2020-01,3.2
India,2020-02,3.2
India,2020-03,3.2
India,2020-04,3.2
India,2020-05,3.2
India,2020-06,2.8
India,2020-07,2.8
India,2020-08,2.8
India,2020-09,2.5
India,2020-10,2.4
India,2020-11,2.4
India,2020-12,2.4
India,2021-01,2.4
India,2021-02,2.4
India,2021-03,2.4
India,2021-04,2.3
India,2021-05,2.3
India,2021-06,2.3
India,2021-07,2.3
India,2021-08,2.3
India,2021-09,2.2
India,2021-10,2.1
India,2021-11,2.1
India,2021-12,2.1
India,2022-01,2.1
India,2022-02,2.1
India,2022-03,2.2
India,2022-04,2.2
India,2022-05,2.2
India,2022-06,2.2
India,2022-07,2.2
India,2022-08,2.1
India,2022-09,2.1
India,2022-10,2.1
India,2022-11,2.1
India,2022-12,2.1
India,2023-01,2.1
India,2023-02,2.1
India,2023-03,2.1
India,2023-04,2.0
India,2023-05,1.9
India,2023-06,1.9
India,2023-07,1.9
India,2023-08,1.9
India,2023-09,1.9
India,2023-10,1.9
India,2023-11,1.9
India,2023-12,1.8
India,2024-01,1.8
India,2024-02,1.8
India,2024-03,1.6
India,2024-04,1.6
India,2024-05,1.6
India,2024-06,1.5
India,2024-07,1.5
India,2024-08,1.5
India,2024-09,1.5
India,2024-10,1.6
India,2024-11,1.6
India,2024-12,1.7
India,2025-01,1.7
India,2025-02,1.7
India,2025-03,1.7
India,2025-04,1.7
India,2025-05,1.7
India,2025-06,1.8
India,2025-07,1.8
India,2025-08,1.9
Indonesia,1950-01,0.0
Indonesia,1950-02,0.0
Indonesia,1950-03,0.0
Indonesia,1950-04,1.5
Indonesia,1950-05,1.5
Indonesia,1950-06,1.5
Indonesia,1950-07,1.5
Indonesia,1950-08,1.5
Indonesia,1950-09,1.5
Indonesia,1950-10,1.5
Indonesia,1950-11,1.5
Indonesia,1950-12,1.5
Indonesia,1951-01,1.5
Indonesia,1951-02,1.5
Indonesia,1951-03,1.5
Indonesia,1951-04,1.5
Indonesia,1951-05,1.5
Indonesia,1951-06,1.5
Indonesia,1951-07,1.5
Indonesia,1951-08,1.5
Indonesia,1951-09,1.5
Indonesia,1951-10,1.5
Indonesia,1951-11,1.5
Indonesia,1951-12,1.5
Indonesia,1952-01,1.5
Indonesia,1952-02,1.5
Indonesia,1952-03,1.5
Indonesia,1952-04,1.5
Indonesia,1952-05,1.5
Indonesia,1952-06,1.5
Indonesia,1952-07,1.5
Indonesia,1952-08,1.5
Indonesia,1952-09,1.5
Indonesia,1952-10,1.5
Indonesia,1952-11,1.5
Indonesia,1952-12,1.5
Indonesia,1953-01,1.5
Indonesia,1953-02,1.5
Indonesia,1953-03,1.5
Indonesia,1953-04,1.5
Indonesia,1953-05,2.2
Indonesia,1953-06,2.2
Indonesia,1953-07,2.2
Indonesia,1953-08,2.2
Indonesia,1953-09,2.2
Indonesia,1953-10,2.2
Indonesia,1953-11,2.4
Indonesia,1953-12,2.4
Indonesia,1954-01,2.4
Indonesia,1954-02,2.4
Indonesia,1954-03,2.4
Indonesia,1954-04,2.4
Indonesia,1954-05,2.4
Indonesia,1954-06,2.4
Indonesia,1954-07,2.4
Indonesia,1954-08,2.4
Indonesia,1954-09,2.4
Indonesia,1954-10,2.4
Indonesia,1954-11,2.4
Indonesia,1954-12,2.4
Indonesia,1955-01,2.4
Indonesia,1955-02,2.4
Indonesia,1955-03,2.4
Indonesia,1955-04,2.7
Indonesia,1955-05,2.9
Indonesia,1955-06,2.9
Indonesia,1955-07,2.9
Indonesia,1955-08,2.9
Indonesia,1955-09,2.9
Indonesia,1955-10,2.9
Indonesia,1955-11,2.9
Indonesia,1955-12,2.9
Indonesia,1956-01,2.9
Indonesia,1956-02,2.9
Indonesia,1956-03,2.9
Indonesia,1956-04,2.9
Indonesia,1956-05,2.9
Indonesia,1956-06,2.9
Indonesia,1956-07,2.9
Indonesia,1956-08,2.9
Indonesia,1956-09,3.1
Indonesia,1956-10,3.1
Indonesia,1956-11,3.1
Indonesia,1956-12,3.1
Indonesia,1957-01,3.1
Indonesia,1957-02,3.1
Indonesia,1957-03,3.1
Indonesia,1957-04,3.1
Indonesia,1957-05,3.1
Indonesia,1957-06,3.1
Indonesia,1957-07,3.1
Indonesia,1957-08,3.1
Indonesia,1957-09,3.1
Indonesia,1957-10,3.1
Indonesia,1957-11,3.1
Indonesia,1957-12,3.1
Indonesia,1958-01,3.1
Indonesia,1958-02,3.1
Indonesia,1958-03,3.2
Indonesia,1958-04,3.2
Indonesia,1958-05,3.2
Indonesia,1958-06,3.2
Indonesia,1958-07,3.2
Indonesia,1958-08,3.2
Indonesia,1958-09,3.2
Indonesia,1958-10,3.2
Indonesia,1958-11,3.2
Indonesia,1958-12,3.2
Indonesia,1959-01,3.2
Indonesia,1959-02,3.2
Indonesia,1959-03,3.2
Indonesia,1959-04,3.2
Indonesia,1959-05,3.2
Indonesia,1959-06,3.2
Indonesia,1959-07,3.2
Indonesia,1959-08,3.2
Indonesia,1959-09,3.2
Indonesia,1959-10,3.3
Indonesia,1959-11,3.3
Indonesia,1959-12,3.2
Indonesia,1960-01,3.2
Indonesia,1960-02,3.2
Indonesia,1960-03,3.2
Indonesia,1960-04,3.2
Indonesia,1960-05,3.0
Indonesia,1960-06,3.0
Indonesia,1960-07,2.5
Indonesia,1960-08,2.5
Indonesia,1960-09,2.5
Indonesia,1960-10,2.5
Indonesia,1960-11,2.5
Indonesia,1960-12,2.5
Indonesia,1961-01,2.5
Indonesia,1961-02,2.5
Indonesia,1961-03,3.5
Indonesia,1961-04,3.5
Indonesia,1961-05,3.5
Indonesia,1961-06,3.7
Indonesia,1961-07,3.7
Indonesia,1961-08,3.7
Indonesia,1961-09,3.7
Indonesia,1961-10,3.7
Indonesia,1961-11,3.7
Indonesia,1961-12,3.7
Indonesia,1962-01,3.7
Indonesia,1962-02,3.7
Indonesia,1962-03,3.7
Indonesia,1962-04,3.7
Indonesia,1962-05,3.7
Indonesia,1962-06,3.7
Indonesia,1962-07,3.7
Indonesia,1962-08,3.7
Indonesia,1962-09,3.7
Indonesia,1962-10,3.7
Indonesia,1962-11,3.7
Indonesia,1962-12,3.7
Indonesia,1963-01,3.8
Indonesia,1963-02,3.8
Indonesia,1963-03,3.8
Indonesia,1963-04,4.0
Indonesia,1963-05,4.0
Indonesia,1963-06,4.0
Indonesia,1963-07,4.0
Indonesia,1963-08,4.0
Indonesia,1963-09,4.0
Indonesia,1963-10,4.0
Indonesia,1963-11,4.0
Indonesia,1963-12,4.0
Indonesia,1964-01,4.0
Indonesia,1964-02,4.0
Indonesia,1964-03,4.0
Indonesia,1964-04,4.1
Indonesia,1964-05,4.1
Indonesia,1964-06,4.1
Indonesia,1964-07,4.1
Indonesia,1964-08,4.1
Indonesia,1964-09,4.1
Indonesia,1964-10,4.1
Indonesia,1964-11,4.2
Indonesia,1964-12,4.2
Indonesia,1965-01,4.5
Indonesia,1965-02,4.5
Indonesia,1965-03,4.5
Indonesia,1965-04,4.6
Indonesia,1965-05,4.7
Indonesia,1965-06,4.7
Indonesia,1965-07,4.7
Indonesia,1965-08,4.7
Indonesia,1965-09,4.7
Indonesia,1965-10,4.4
Indonesia,1965-11,3.4
Indonesia,1965-12,2.7
Indonesia,1966-01,2.4
Indonesia,1966-02,1.6
Indonesia,1966-03,0.9
Indonesia,1966-04,-0.9
Indonesia,1966-05,-1.3
Indonesia,1966-06,-1.7
Indonesia,1966-07,-1.9
Indonesia,1966-08,-2.1
Indonesia,1966-09,-2.1
Indonesia,1966-10,-2.2
Indonesia,1966-11,-2.3
Indonesia,1966-12,-2.3
Indonesia,1967-01,-2.9
Indonesia,1967-02,-2.9
Indonesia,1967-03,-3.1
Indonesia,1967-04,-3.6
Indonesia,1967-05,-3.6
Indonesia,1967-06,-3.6
Indonesia,1967-07,-3.6
Indonesia,1967-08,-3.8
Indonesia,1967-09,-4.1
Indonesia,1967-10,-4.9
Indonesia,1967-11,-4.9
Indonesia,1967-12,-4.9
Indonesia,1968-01,-4.9
Indonesia,1968-02,-4.9
Indonesia,1968-03,-4.9
Indonesia,1968-04,-4.9
Indonesia,1968-05,-4.9
Indonesia,1968-06,-4.9
Indonesia,1968-07,-4.9
Indonesia,1968-08,-4.9
Indonesia,1968-09,-4.9
Indonesia,1968-10,-4.9
Indonesia,1968-11,-4.9
Indonesia,1968-12,-4.9
Indonesia,1969-01,-4.9
Indonesia,1969-02,-4.9
Indonesia,1969-03,-4.9
Indonesia,1969-04,-4.9
Indonesia,1969-05,-4.9
Indonesia,1969-06,-4.9
Indonesia,1969-07,-4.9
Indonesia,1969-08,-4.9
Indonesia,1969-09,-4.9
Indonesia,1969-10,-4.9
Indonesia,1969-11,-4.9
Indonesia,1969-12,-4.9
Indonesia,1970-01,-4.9
Indonesia,1970-02,-4.9
Indonesia,1970-03,-4.9
Indonesia,1970-04,-4.9
Indonesia,1970-05,-4.9
Indonesia,1970-06,-4.9
Indonesia,1970-07,-4.9
Indonesia,1970-08,-4.9
Indonesia,1970-09,-4.9
Indonesia,1970-10,-4.9
Indonesia,1970-11,-4.9
Indonesia,1970-12,-4.9
Indonesia,1971-01,-4.9
Indonesia,1971-02,-4.9
Indonesia,1971-03,-4.9
Indonesia,1971-04,-4.9
Indonesia,1971-05,-4.9
Indonesia,1971-06,-4.9
Indonesia,1971-07,-4.9
Indonesia,1971-08,-4.9
Indonesia,1971-09,-4.9
Indonesia,1971-10,-4.9
Indonesia,1971-11,-4.9
Indonesia,1971-12,-4.9
Indonesia,1972-01,-4.9
Indonesia,1972-02,-4.9
Indonesia,1972-03,-4.9
Indonesia,1972-04,-4.9
Indonesia,1972-05,-4.9
Indonesia,1972-06,-4.9
Indonesia,1972-07,-4.9
Indonesia,1972-08,-4.9
Indonesia,1972-09,-4.9
Indonesia,1972-10,-4.9
Indonesia,1972-11,-4.9
Indonesia,1972-12,-4.9
Indonesia,1973-01,-4.9
Indonesia,1973-02,-4.9
Indonesia,1973-03,-4.9
Indonesia,1973-04,-4.9
Indonesia,1973-05,-4.9
Indonesia,1973-06,-4.9
Indonesia,1973-07,-4.9
Indonesia,1973-08,-4.9
Indonesia,1973-09,-4.9
Indonesia,1973-10,-4.9
Indonesia,1973-11,-4.9
Indonesia,1973-12,-4.9
Indonesia,1974-01,-4.9
Indonesia,1974-02,-4.9
Indonesia,1974-03,-4.9
Indonesia,1974-04,-4.9
Indonesia,1974-05,-4.9
Indonesia,1974-06,-4.9
Indonesia,1974-07,-4.9
Indonesia,1974-08,-4.9
Indonesia,1974-09,-4.9
Indonesia,1974-10,-4.9
Indonesia,1974-11,-4.9
Indonesia,1974-12,-4.9
Indonesia,1975-01,-4.9
Indonesia,1975-02,-4.9
Indonesia,1975-03,-4.9
Indonesia,1975-04,-4.9
Indonesia,1975-05,-4.9
Indonesia,1975-06,-4.9
Indonesia,1975-07,-4.9
Indonesia,1975-08,-4.9
Indonesia,1975-09,-4.9
Indonesia,1975-10,-4.9
Indonesia,1975-11,-4.9
Indonesia,1975-12,-4.9
Indonesia,1976-01,-4.9
Indonesia,1976-02,-4.9
Indonesia,1976-03,-4.9
Indonesia,1976-04,-4.9
Indonesia,1976-05,-4.9
Indonesia,1976-06,-4.9
Indonesia,1976-07,-4.9
Indonesia,1976-08,-4.9
Indonesia,1976-09,-4.9
Indonesia,1976-10,-4.9
Indonesia,1976-11,-4.9
Indonesia,1976-12,-4.9
Indonesia,1977-01,-4.9
Indonesia,1977-02,-4.9
Indonesia,1977-03,-4.9
Indonesia,1977-04,-4.9
Indonesia,1977-05,-4.9
Indonesia,1977-06,-4.9
Indonesia,1977-07,-4.9
Indonesia,1977-08,-4.9
Indonesia,1977-09,-4.9
Indonesia,1977-10,-4.9
Indonesia,1977-11,-4.9
Indonesia,1977-12,-4.9
Indonesia,1978-01,-4.9
Indonesia,1978-02,-4.9
Indonesia,1978-03,-4.9
Indonesia,1978-04,-4.9
Indonesia,1978-05,-4.9
Indonesia,1978-06,-4.9
Indonesia,1978-07,-4.9
Indonesia,1978-08,-4.9
Indonesia,1978-09,-4.9
Indonesia,1978-10,-4.9
Indonesia,1978-11,-4.9
Indonesia,1978-12,-4.9
Indonesia,1979-01,-4.9
Indonesia,1979-02,-4.9
Indonesia,1979-03,-4.9
Indonesia,1979-04,-4.9
Indonesia,1979-05,-4.9
Indonesia,1979-06,-4.9
Indonesia,1979-07,-4.9
Indonesia,1979-08,-4.9
Indonesia,1979-09,-4.9
Indonesia,1979-10,-4.9
Indonesia,1979-11,-4.9
Indonesia,1979-12,-4.9
Indonesia,1980-01,-4.9
Indonesia,1980-02,-4.9
Indonesia,1980-03,-4.9
Indonesia,1980-04,-4.9
Indonesia,1980-05,-4.9
Indonesia,1980-06,-4.9
Indonesia,1980-07,-4.9
Indonesia,1980-08,-4.9
Indonesia,1980-09,-4.9
Indonesia,1980-10,-4.9
Indonesia,1980-11,-4.9
Indonesia,1980-12,-4.9
Indonesia,1981-01,-4.9
Indonesia,1981-02,-4.9
Indonesia,1981-03,-4.9
Indonesia,1981-04,-4.9
Indonesia,1981-05,-4.9
Indonesia,1981-06,-4.9
Indonesia,1981-07,-4.9
Indonesia,1981-08,-4.9
Indonesia,1981-09,-4.9
Indonesia,1981-10,-4.9
Indonesia,1981-11,-4.9
Indonesia,1981-12,-4.9
Indonesia,1982-01,-4.9
Indonesia,1982-02,-4.9
Indonesia,1982-03,-4.9
Indonesia,1982-04,-4.9
Indonesia,1982-05,-4.9
Indonesia,1982-06,-4.9
Indonesia,1982-07,-4.9
Indonesia,1982-08,-4.9
Indonesia,1982-09,-4.9
Indonesia,1982-10,-4.9
Indonesia,1982-11,-4.9
Indonesia,1982-12,-4.9
Indonesia,1983-01,-4.9
Indonesia,1983-02,-4.9
Indonesia,1983-03,-4.9
Indonesia,1983-04,-4.9
Indonesia,1983-05,-4.9
Indonesia,1983-06,-4.9
Indonesia,1983-07,-4.9
Indonesia,1983-08,-4.9
Indonesia,1983-09,-4.9
Indonesia,1983-10,-4.9
Indonesia,1983-11,-4.9
Indonesia,1983-12,-4.9
Indonesia,1984-01,-4.9
Indonesia,1984-02,-4.9
Indonesia,1984-03,-4.9
Indonesia,1984-04,-4.9
Indonesia,1984-05,-4.9
Indonesia,1984-06,-4.9
Indonesia,1984-07,-4.9
Indonesia,1984-08,-4.9
Indonesia,1984-09,-4.9
Indonesia,1984-10,-4.9
Indonesia,1984-11,-4.9
Indonesia,1984-12,-4.9
Indonesia,1985-01,-4.9
Indonesia,1985-02,-4.9
Indonesia,1985-03,-4.9
Indonesia,1985-04,-4.7
Indonesia,1985-05,-4.7
Indonesia,1985-06,-4.7
Indonesia,1985-07,-4.1
Indonesia,1985-08,-4.1
Indonesia,1985-09,-4.1
Indonesia,1985-10,-4.1
Indonesia,1985-11,-4.1
Indonesia,1985-12,-4.1
Indonesia,1986-01,-4.1
Indonesia,1986-02,-4.1
Indonesia,1986-03,-4.1
Indonesia,1986-04,-4.1
Indonesia,1986-05,-4.1
Indonesia,1986-06,-4.1
Indonesia,1986-07,-4.1
Indonesia,1986-08,-4.1
Indonesia,1986-09,-4.1
Indonesia,1986-10,-4.1
Indonesia,1986-11,-4.1
Indonesia,1986-12,-4.1
Indonesia,1987-01,-4.1
Indonesia,1987-02,-4.1
Indonesia,1987-03,-4.1
Indonesia,1987-04,-4.1
Indonesia,1987-05,-4.1
Indonesia,1987-06,-4.1
Indonesia,1987-07,-4.1
Indonesia,1987-08,-4.1
Indonesia,1987-09,-4.1
Indonesia,1987-10,-4.1
Indonesia,1987-11,-4.1
Indonesia,1987-12,-4.1
Indonesia,1988-01,-4.1
Indonesia,1988-02,-4.1
Indonesia,1988-03,-4.1
Indonesia,1988-04,-4.1
Indonesia,1988-05,-4.1
Indonesia,1988-06,-4.1
Indonesia,1988-07,-4.1
Indonesia,1988-08,-4.1
Indonesia,1988-09,-4.1
Indonesia,1988-10,-4.1
Indonesia,1988-11,-4.1
Indonesia,1988-12,-4.1
Indonesia,1989-01,-4.1
Indonesia,1989-02,-4.0
Indonesia,1989-03,-4.0
Indonesia,1989-04,-4.0
Indonesia,1989-05,-4.0
Indonesia,1989-06,-4.0
Indonesia,1989-07,-4.0
Indonesia,1989-08,-4.0
Indonesia,1989-09,-4.0
Indonesia,1989-10,-4.0
Indonesia,1989-11,-4.0
Indonesia,1989-12,-3.8
Indonesia,1990-01,-3.8
Indonesia,1990-02,-3.8
Indonesia,1990-03,-3.8
Indonesia,1990-04,-3.8
Indonesia,1990-05,-3.8
Indonesia,1990-06,-3.8
Indonesia,1990-07,-1.8
Indonesia,1990-08,-1.1
Indonesia,1990-09,-1.1
Indonesia,1990-10,-1.1
Indonesia,1990-11,-0.8
Indonesia,1990-12,-0.8
Indonesia,1991-01,-0.8
Indonesia,1991-02,-0.8
Indonesia,1991-03,-0.8
Indonesia,1991-04,-0.8
Indonesia,1991-05,-0.8
Indonesia,1991-06,-0.5
Indonesia,1991-07,-0.5
Indonesia,1991-08,-0.5
Indonesia,1991-09,-0.4
Indonesia,1991-10,-0.3
Indonesia,1991-11,-0.3
Indonesia,1991-12,-0.3
Indonesia,1992-01,-0.3
Indonesia,1992-02,-0.3
Indonesia,1992-03,-0.3
Indonesia,1992-04,-0.2
Indonesia,1992-05,-0.2
Indonesia,1992-06,-0.2
Indonesia,1992-07,-0.2
Indonesia,1992-08,-0.2
Indonesia,1992-09,-0.1
Indonesia,1992-10,0.0
Indonesia,1992-11,0.0
Indonesia,1992-12,0.0
Indonesia,1993-01,0.0
Indonesia,1993-02,0.0
Indonesia,1993-03,0.0
Indonesia,1993-04,0.0
Indonesia,1993-05,0.0
Indonesia,1993-06,0.0
Indonesia,1993-07,0.1
Indonesia,1993-08,0.1
Indonesia,1993-09,0.1
Indonesia,1993-10,0.1
Indonesia,1993-11,0.1
Indonesia,1993-12,0.1
Indonesia,1994-01,0.2
Indonesia,1994-02,0.1
Indonesia,1994-03,0.1
Indonesia,1994-04,0.1
Indonesia,1994-05,0.1
Indonesia,1994-06,0.1
Indonesia,1994-07,0.1
Indonesia,1994-08,0.1
Indonesia,1994-09,0.1
Indonesia,1994-10,0.1
Indonesia,1994-11,0.4
Indonesia,1994-12,0.4
Indonesia,1995-01,0.4
Indonesia,1995-02,0.4
Indonesia,1995-03,0.4
Indonesia,1995-04,0.5
Indonesia,1995-05,0.5
Indonesia,1995-06,0.5
Indonesia,1995-07,0.6
Indonesia,1995-08,0.6
Indonesia,1995-09,0.6
Indonesia,1995-10,0.6
Indonesia,1995-11,0.6
Indonesia,1995-12,0.6
Indonesia,1996-01,0.6
Indonesia,1996-02,0.6
Indonesia,1996-03,0.6
Indonesia,1996-04,0.6
Indonesia,1996-05,0.7
Indonesia,1996-06,0.7
Indonesia,1996-07,0.7
Indonesia,1996-08,0.7
Indonesia,1996-09,0.8
Indonesia,1996-10,0.8
Indonesia,1996-11,0.8
Indonesia,1996-12,0.8
Indonesia,1997-01,0.8
Indonesia,1997-02,0.9
Indonesia,1997-03,0.9
Indonesia,1997-04,0.9
Indonesia,1997-05,0.9
Indonesia,1997-06,0.9
Indonesia,1997-07,0.9
Indonesia,1997-08,1.1
Indonesia,1997-09,1.1
Indonesia,1997-10,1.2
Indonesia,1997-11,1.2
Indonesia,1997-12,1.2
Indonesia,1998-01,1.2
Indonesia,1998-02,1.2
Indonesia,1998-03,1.2
Indonesia,1998-04,1.3
Indonesia,1998-05,1.2
Indonesia,1998-06,1.2
Indonesia,1998-07,1.2
Indonesia,1998-08,1.2
Indonesia,1998-09,1.2
Indonesia,1998-10,1.2
Indonesia,1998-11,1.3
Indonesia,1998-12,1.3
Indonesia,1999-01,1.3
Indonesia,1999-02,1.3
Indonesia,1999-03,1.3
Indonesia,1999-04,1.3
Indonesia,1999-05,1.3
Indonesia,1999-06,1.3
Indonesia,1999-07,1.3
Indonesia,1999-08,1.3
Indonesia,1999-09,1.3
Indonesia,1999-10,1.3
Indonesia,1999-11,1.3
Indonesia,1999-12,1.6
Indonesia,2000-01,1.6
Indonesia,2000-02,1.6
Indonesia,2000-03,1.6
Indonesia,2000-04,1.7
Indonesia,2000-05,1.8
Indonesia,2000-06,1.8
Indonesia,2000-07,2.0
Indonesia,2000-08,2.0
Indonesia,2000-09,2.0
Indonesia,2000-10,2.1
Indonesia,2000-11,2.1
Indonesia,2000-12,2.1
Indonesia,2001-01,2.1
Indonesia,2001-02,2.1
Indonesia,2001-03,2.1
Indonesia,2001-04,2.1
Indonesia,2001-05,2.1
Indonesia,2001-06,2.1
Indonesia,2001-07,2.1
Indonesia,2001-08,2.1
Indonesia,2001-09,2.1
Indonesia,2001-10,2.1
Indonesia,2001-11,2.3
Indonesia,2001-12,2.3
Indonesia,2002-01,2.3
Indonesia,2002-02,2.3
Indonesia,2002-03,2.5
Indonesia,2002-04,2.5
Indonesia,2002-05,2.5
Indonesia,2002-06,2.5
Indonesia,2002-07,2.5
Indonesia,2002-08,2.4
Indonesia,2002-09,2.5
Indonesia,2002-10,2.6
Indonesia,2002-11,2.6
Indonesia,2002-12,2.6
Indonesia,2003-01,2.6
Indonesia,2003-02,2.6
Indonesia,2003-03,2.6
Indonesia,2003-04,2.6
Indonesia,2003-05,2.6
Indonesia,2003-06,2.6
Indonesia,2003-07,2.6
Indonesia,2003-08,2.6
Indonesia,2003-09,2.6
Indonesia,2003-10,2.6
Indonesia,2003-11,2.6
Indonesia,2003-12,2.6
Indonesia,2004-01,2.6
Indonesia,2004-02,2.6
Indonesia,2004-03,2.6
Indonesia,2004-04,2.6
Indonesia,2004-05,2.6
Indonesia,2004-06,2.6
Indonesia,2004-07,2.6
Indonesia,2004-08,2.6
Indonesia,2004-09,2.6
Indonesia,2004-10,2.6
Indonesia,2004-11,2.8
Indonesia,2004-12,2.8
Indonesia,2005-01,2.8
Indonesia,2005-02,2.8
Indonesia,2005-03,2.8
Indonesia,2005-04,3.7
Indonesia,2005-05,3.7
Indonesia,2005-06,3.7
Indonesia,2005-07,3.9
Indonesia,2005-08,3.9
Indonesia,2005-09,3.6
Indonesia,2005-10,3.6
Indonesia,2005-11,3.6
Indonesia,2005-12,3.6
Indonesia,2006-01,3.6
Indonesia,2006-02,3.6
Indonesia,2006-03,3.6
Indonesia,2006-04,3.6
Indonesia,2006-05,3.5
Indonesia,2006-06,3.5
Indonesia,2006-07,3.5
Indonesia,2006-08,3.5
Indonesia,2006-09,3.5
Indonesia,2006-10,3.6
Indonesia,2006-11,3.6
Indonesia,2006-12,3.6
Indonesia,2007-01,3.6
Indonesia,2007-02,3.6
Indonesia,2007-03,3.6
Indonesia,2007-04,3.6
Indonesia,2007-05,3.6
Indonesia,2007-06,3.6
Indonesia,2007-07,3.6
Indonesia,2007-08,3.6
Indonesia,2007-09,3.7
Indonesia,2007-10,3.7
Indonesia,2007-11,3.8
Indonesia,2007-12,3.8
Indonesia,2008-01,3.8
Indonesia,2008-02,3.8
Indonesia,2008-03,3.8
Indonesia,2008-04,3.8
Indonesia,2008-05,3.8
Indonesia,2008-06,3.8
Indonesia,2008-07,3.8
Indonesia,2008-08,3.8
Indonesia,2008-09,3.8
Indonesia,2008-10,3.8
Indonesia,2008-11,3.8
Indonesia,2008-12,3.8
Indonesia,2009-01,3.8
Indonesia,2009-02,3.8
Indonesia,2009-03,3.8
Indonesia,2009-04,3.8
Indonesia,2009-05,3.8
Indonesia,2009-06,3.7
Indonesia,2009-07,3.7
Indonesia,2009-08,3.7
Indonesia,2009-09,3.7
Indonesia,2009-10,3.7
Indonesia,2009-11,3.7
Indonesia,2009-12,3.7
Indonesia,2010-01,3.7
Indonesia,2010-02,3.7
Indonesia,2010-03,3.7
Indonesia,2010-04,3.9
Indonesia,2010-05,3.9
Indonesia,2010-06,3.9
Indonesia,2010-07,3.9
Indonesia,2010-08,3.9
Indonesia,2010-09,3.9
Indonesia,2010-10,4.0
Indonesia,2010-11,4.0
Indonesia,2010-12,4.0
Indonesia,2011-01,4.0
Indonesia,2011-02,4.0
Indonesia,2011-03,4.0
Indonesia,2011-04,4.3
Indonesia,2011-05,4.3
Indonesia,2011-06,4.4
Indonesia,2011-07,4.4
Indonesia,2011-08,4.4
Indonesia,2011-09,4.4
Indonesia,2011-10,4.4
Indonesia,2011-11,4.4
Indonesia,2011-12,4.4
Indonesia,2012-01,4.4
Indonesia,2012-02,4.5
Indonesia,2012-03,4.7
Indonesia,2012-04,4.7
Indonesia,2012-05,4.7
Indonesia,2012-06,4.7
Indonesia,2012-07,4.7
Indonesia,2012-08,4.7
Indonesia,2012-09,4.7
Indonesia,2012-10,4.7
Indonesia,2012-11,4.7
Indonesia,2012-12,4.7
Indonesia,2013-01,4.7
Indonesia,2013-02,4.7
Indonesia,2013-03,4.7
Indonesia,2013-04,4.7
Indonesia,2013-05,4.7
Indonesia,2013-06,4.7
Indonesia,2013-07,4.7
Indonesia,2013-08,4.7
Indonesia,2013-09,4.8
Indonesia,2013-10,5.0
Indonesia,2013-11,5.0
Indonesia,2013-12,5.0
Indonesia,2014-01,5.0
Indonesia,2014-02,5.0
