Partner,Index_Type,YearMonth,Index_Value
Canada,CHN->Partner,2009-01,-2.3857917263896606
Canada,CHN->Partner,2009-02,1.3674306968561307
Canada,CHN->Partner,2009-03,1.0611317230511244
Canada,CHN->Partner,2009-04,3.6000000000000014
Canada,CHN->Partner,2009-05,0.843821797832641
Canada,CHN->Partner,2009-06,2.858470014659261
Canada,CHN->Partner,2009-07,3.9333333333333353
Canada,CHN->Partner,2009-08,4.071873642484542
Canada,CHN->Partner,2009-09,1.5000000000000018
Canada,CHN->Partner,2009-10,2.0496826467081313
Canada,CHN->Partner,2009-11,1.9000000000000004
Canada,CHN->Partner,2009-12,2.519302329110202
Canada,CHN->Partner,2010-01,2.8000000000000025
Canada,CHN->Partner,2010-02,1.4499999999999993
Canada,CHN->Partner,2010-03,1.9000000000000004
Canada,CHN->Partner,2010-04,1.5618567412009856
Canada,CHN->Partner,2010-05,1.7763568394002505e-15
Canada,CHN->Partner,2010-06,2.4653175488436876
Canada,CHN->Partner,2010-07,1.6194828099422356
Canada,CHN->Partner,2010-08,1.9750064851578681
Canada,CHN->Partner,2010-09,2.3405461876182336
Canada,CHN->Partner,2010-10,2.887298257319163
Canada,CHN->Partner,2010-11,2.2475800154489
Canada,CHN->Partner,2010-12,2.072634860627403
Canada,CHN->Partner,2011-01,1.9000000000000004
Canada,CHN->Partner,2011-02,-5.0
Canada,CHN->Partner,2011-03,2.2987995223019535
Canada,CHN->Partner,2011-04,2.995406767640933
Canada,CHN->Partner,2011-05,3.7285031452091033
Canada,CHN->Partner,2011-06,4.499999999999998
Canada,CHN->Partner,2011-07,2.2057980097901364
Canada,CHN->Partner,2011-08,2.4996300888248015
Canada,CHN->Partner,2011-09,2.8000000000000025
Canada,CHN->Partner,2011-10,3.049999999999997
Canada,CHN->Partner,2011-11,2.3413138253473154
Canada,CHN->Partner,2011-12,2.0944074352118633
Canada,CHN->Partner,2012-01,2.1999999999999993
Canada,CHN->Partner,2012-02,2.4127804256394274
Canada,CHN->Partner,2012-03,1.9000000000000004
Canada,CHN->Partner,2012-04,2.991168813855124
Canada,CHN->Partner,2012-05,3.8333333333333304
Canada,CHN->Partner,2012-06,1.336651307566612
Canada,CHN->Partner,2012-07,2.118547394454703
Canada,CHN->Partner,2012-08,2.9499999999999993
Canada,CHN->Partner,2012-09,2.694436802675435
Canada,CHN->Partner,2012-10,4.099668870541494
Canada,CHN->Partner,2012-11,4.499999999999998
Canada,CHN->Partner,2012-12,3.8357675905225737
Canada,CHN->Partner,2013-01,3.1999999999999993
Canada,CHN->Partner,2013-02,3.4499134945507564
Canada,CHN->Partner,2013-03,4.216986345565257
Canada,CHN->Partner,2013-04,3.2167546836695244
Canada,CHN->Partner,2013-05,1.0
Canada,CHN->Partner,2013-06,-1.39361365854435
Canada,CHN->Partner,2013-07,4.27596701062396
Canada,CHN->Partner,2013-08,1.3321563684914377
Canada,CHN->Partner,2013-09,0.6778117187596813
Canada,CHN->Partner,2013-10,0.05818661910810796
Canada,CHN->Partner,2013-11,1.9000000000000004
Canada,CHN->Partner,2013-12,-0.40000000000000036
Canada,CHN->Partner,2014-01,0.2782977438973475
Canada,CHN->Partner,2014-02,1.0
Canada,CHN->Partner,2014-03,-5.7333333333333325
Canada,CHN->Partner,2014-04,0.9333333333333371
Canada,CHN->Partner,2014-05,1.1981103521437593
Canada,CHN->Partner,2014-06,1.4687622483025162
Canada,CHN->Partner,2014-07,1.7454193736959365
Canada,CHN->Partner,2014-08,-3.548961498118974
Canada,CHN->Partner,2014-09,3.0511327925318845
Canada,CHN->Partner,2014-10,1.6110803890143721
Canada,CHN->Partner,2014-11,1.7603150054859373
Canada,CHN->Partner,2014-12,6.9999999999999964
Canada,CHN->Partner,2015-01,4.499999999999998
Canada,CHN->Partner,2015-02,-0.2500000000000018
Canada,CHN->Partner,2015-03,3.3999999999999986
Canada,CHN->Partner,2015-04,3.8189068422741617
Canada,CHN->Partner,2015-05,4.249999999999998
Canada,CHN->Partner,2015-06,4.0
Canada,CHN->Partner,2015-07,3.8167583887993164
Canada,CHN->Partner,2015-08,3.6357552768036534
Canada,CHN->Partner,2015-09,3.4569633182662862
Canada,CHN->Partner,2015-10,3.2803555014990646
Canada,CHN->Partner,2015-11,1.2103227164387906
Canada,CHN->Partner,2015-12,0.6764273897422086
Canada,CHN->Partner,2016-01,0.165876590990381
Canada,CHN->Partner,2016-02,-1.2578261654075256
Canada,CHN->Partner,2016-03,-2.5
Canada,CHN->Partner,2016-04,3.5
Canada,CHN->Partner,2016-05,4.063571872838667
Canada,CHN->Partner,2016-06,0.8344385239163437
Canada,CHN->Partner,2016-07,7.9999999999999964
Canada,CHN->Partner,2016-08,2.5337567210408984
Canada,CHN->Partner,2016-09,2.2764989621022096
Canada,CHN->Partner,2016-10,4.666666666666666
Canada,CHN->Partner,2016-11,4.0
Canada,CHN->Partner,2016-12,3.066666666666668
Canada,CHN->Partner,2017-01,0.25512189848277345
Canada,CHN->Partner,2017-02,-1.9944714016796308
Canada,CHN->Partner,2017-03,2.8000000000000025
Canada,CHN->Partner,2017-04,2.412104526586509
Canada,CHN->Partner,2017-05,3.3962808342465074
Canada,CHN->Partner,2017-06,4.452675711530626
Canada,CHN->Partner,2017-07,1.47283624129099
Canada,CHN->Partner,2017-08,1.446320343559643
Canada,CHN->Partner,2017-09,3.0999999999999996
Canada,CHN->Partner,2017-10,4.499999999999998
Canada,CHN->Partner,2017-11,3.1999999999999993
Canada,CHN->Partner,2017-12,1.773368674717542
Canada,CHN->Partner,2018-01,0.14804607968363115
Canada,CHN->Partner,2018-02,-0.1666666666666643
Canada,CHN->Partner,2018-03,-1.3502780751135308
Canada,CHN->Partner,2018-04,1.0
Canada,CHN->Partner,2018-05,2.0472882706655486
Canada,CHN->Partner,2018-06,1.5004695235644583
Canada,CHN->Partner,2018-07,3.3999999999999986
Canada,CHN->Partner,2018-08,0.6618567412009799
Canada,CHN->Partner,2018-09,1.0
Canada,CHN->Partner,2018-10,2.8331863872255134
Canada,CHN->Partner,2018-11,3.8053042065054896
Canada,CHN->Partner,2018-12,-3.4926858569868457
Canada,CHN->Partner,2019-01,-3.4183318540794083
Canada,CHN->Partner,2019-02,1.1706100120030634
Canada,CHN->Partner,2019-03,-3.5735531593920076
Canada,CHN->Partner,2019-04,-4.109667232214159
Canada,CHN->Partner,2019-05,-2.840958596026095
Canada,CHN->Partner,2019-06,-2.0856462793330497
Canada,CHN->Partner,2019-07,-3.505563668468656
Canada,CHN->Partner,2019-08,-3.467298018310305
Canada,CHN->Partner,2019-09,-4.431981523884572
Canada,CHN->Partner,2019-10,-4.879814825398035
Canada,CHN->Partner,2019-11,-2.256291291582258
Canada,CHN->Partner,2019-12,-3.9467420573244487
Canada,CHN->Partner,2020-01,1.4499999999999993
Canada,CHN->Partner,2020-02,-3.580446201425308
Canada,CHN->Partner,2020-03,4.650000000000004
Canada,CHN->Partner,2020-04,-4.414468254652336
Canada,CHN->Partner,2020-05,-3.333333333333332
Canada,CHN->Partner,2020-06,-2.0361386378349344
Canada,CHN->Partner,2020-07,-1.781662556162205
Canada,CHN->Partner,2020-08,-3.274436830320946
Canada,CHN->Partner,2020-09,1.799999999999999
Canada,CHN->Partner,2020-10,-3.606943795401688
Canada,CHN->Partner,2020-11,-3.1511009424220093
Canada,CHN->Partner,2020-12,0.16166151264518014
Canada,CHN->Partner,2021-01,-0.33333333333333215
Canada,CHN->Partner,2021-02,-2.5510163059947786
Canada,CHN->Partner,2021-03,-4.385401188051636
Canada,CHN->Partner,2021-04,-2.382344704379646
Canada,CHN->Partner,2021-05,1.2082039324993694
Canada,CHN->Partner,2021-06,-0.5910401950908053
Canada,CHN->Partner,2021-07,-4.249999999999999
Canada,CHN->Partner,2021-08,-3.640305073517336
Canada,CHN->Partner,2021-09,-2.164457640431122
Canada,CHN->Partner,2021-10,-2.503851860318429
Canada,CHN->Partner,2021-11,-4.6000000000000005
Canada,CHN->Partner,2021-12,-3.154394432237628
Canada,CHN->Partner,2022-01,-2.26523239980561
Canada,CHN->Partner,2022-02,-1.2752994181982622
Canada,CHN->Partner,2022-03,-0.1731748645962341
Canada,CHN->Partner,2022-04,1.053856211467318
Canada,CHN->Partner,2022-05,-1.3311510825605932
Canada,CHN->Partner,2022-06,1.354322466129327
Canada,CHN->Partner,2022-07,-1.5592274513707967
Canada,CHN->Partner,2022-08,-1.0000000000000018
Canada,CHN->Partner,2022-09,-1.5131670194948619
Canada,CHN->Partner,2022-10,-1.9999999999999982
Canada,CHN->Partner,2022-11,-1.0285723337659505
Canada,CHN->Partner,2022-12,-0.7528428075279248
Canada,CHN->Partner,2023-01,3.1999999999999993
Canada,CHN->Partner,2023-02,0.9617261817451119
Canada,CHN->Partner,2023-03,-2.5028437036317097
Canada,CHN->Partner,2023-04,-0.6694178633257781
Canada,Partner->CHN,2002-01,
Canada,Partner->CHN,2002-02,1.7763568394002505e-15
Canada,Partner->CHN,2002-03,1.6000000000000032
Canada,Partner->CHN,2002-04,2.37609808576477
Canada,Partner->CHN,2002-05,3.1999999999999993
Canada,Partner->CHN,2002-06,-0.1262515201531702
Canada,Partner->CHN,2002-07,0.14450537260402996
Canada,Partner->CHN,2002-08,-4.000000000000001
Canada,Partner->CHN,2002-09,-2.7500000000000018
Canada,Partner->CHN,2002-10,-0.6837506815703609
Canada,Partner->CHN,2002-11,1.9000000000000004
Canada,Partner->CHN,2002-12,4.0
Canada,Partner->CHN,2003-01,2.950086133533885
Canada,Partner->CHN,2003-02,6.9999999999999964
Canada,Partner->CHN,2003-03,2.549999999999997
Canada,Partner->CHN,2003-04,0.9000000000000004
Canada,Partner->CHN,2003-05,2.0979584419216533
Canada,Partner->CHN,2003-06,1.529131473139783
Canada,Partner->CHN,2003-07,5.5
Canada,Partner->CHN,2003-08,4.0
Canada,Partner->CHN,2003-09,1.7361172655422283
Canada,Partner->CHN,2003-10,2.6584198762883453
Canada,Partner->CHN,2003-11,2.778139468004488
Canada,Partner->CHN,2003-12,2.898908432984191
Canada,Partner->CHN,2004-01,3.3999999999999986
Canada,Partner->CHN,2004-02,1.9000000000000004
Canada,Partner->CHN,2004-03,-5.0
Canada,Partner->CHN,2004-04,2.2000163829097072
Canada,Partner->CHN,2004-05,-0.17499238210841206
Canada,Partner->CHN,2004-06,0.9800000000000004
Canada,Partner->CHN,2004-07,2.8000000000000025
Canada,Partner->CHN,2004-08,1.0
Canada,Partner->CHN,2004-09,-1.387161361125882
Canada,Partner->CHN,2004-10,3.3686802099512363
Canada,Partner->CHN,2004-11,2.9499999999999993
Canada,Partner->CHN,2004-12,0.7039484409659238
Canada,Partner->CHN,2005-01,2.592709046440154
Canada,Partner->CHN,2005-02,3.8249999999999993
Canada,Partner->CHN,2005-03,-0.9875576127981933
Canada,Partner->CHN,2005-04,-0.5909556033279753
Canada,Partner->CHN,2005-05,-0.17864382516866328
Canada,Partner->CHN,2005-06,0.2500000000000018
Canada,Partner->CHN,2005-07,2.572135954999581
Canada,Partner->CHN,2005-08,0.5815729640917269
Canada,Partner->CHN,2005-09,2.2017057449002095
Canada,Partner->CHN,2005-10,1.9768065336248402
Canada,Partner->CHN,2005-11,2.7627588260339238
Canada,Partner->CHN,2005-12,2.6993636976707442
Canada,Partner->CHN,2006-01,2.6362605850546252
Canada,Partner->CHN,2006-02,4.0
Canada,Partner->CHN,2006-03,-1.7153687364432422
Canada,Partner->CHN,2006-04,-1.9747781491137744
Canada,Partner->CHN,2006-05,0.986039953448083
Canada,Partner->CHN,2006-06,-0.11999999999999744
Canada,Partner->CHN,2006-07,3.6000000000000014
Canada,Partner->CHN,2006-08,-1.9999999999999982
Canada,Partner->CHN,2006-09,1.89229971292416
Canada,Partner->CHN,2006-10,3.6281835413394496
Canada,Partner->CHN,2006-11,-0.054732075763249455
Canada,Partner->CHN,2006-12,2.0500000000000007
Canada,Partner->CHN,2007-01,1.4008545841578428
Canada,Partner->CHN,2007-02,-1.6138620891006443
Canada,Partner->CHN,2007-03,2.0198901065723724
Canada,Partner->CHN,2007-04,3.0164266355568117
Canada,Partner->CHN,2007-05,-1.1034979262625484
Canada,Partner->CHN,2007-06,-0.49765522676857366
Canada,Partner->CHN,2007-07,1.0719845731243396
Canada,Partner->CHN,2007-08,3.3999999999999986
Canada,Partner->CHN,2007-09,-0.9999999999999982
Canada,Partner->CHN,2007-10,1.1010399415871568
Canada,Partner->CHN,2007-11,1.8400000000000016
Canada,Partner->CHN,2007-12,1.6742346141747664
Canada,Partner->CHN,2008-01,1.1824649717936335
Canada,Partner->CHN,2008-02,0.9500000000000011
Canada,Partner->CHN,2008-03,-1.420959885153076
Canada,Partner->CHN,2008-04,1.2584609690826554
Canada,Partner->CHN,2008-05,4.9632898903770215
Canada,Partner->CHN,2008-06,2.599999999999996
Canada,Partner->CHN,2008-07,1.3000000000000025
Canada,Partner->CHN,2008-08,-3.36913994350242
Canada,Partner->CHN,2008-09,1.0
Canada,Partner->CHN,2008-10,3.125
Canada,Partner->CHN,2008-11,1.5976711780172845
Canada,Partner->CHN,2008-12,-5.0
Canada,Partner->CHN,2009-01,-1.9999999999999982
Canada,Partner->CHN,2009-02,0.560000000000004
Canada,Partner->CHN,2009-03,1.193312194322754
Canada,Partner->CHN,2009-04,3.4749999999999996
Canada,Partner->CHN,2009-05,1.9806888626578427
Canada,Partner->CHN,2009-06,2.3928631675467926
Canada,Partner->CHN,2009-07,3.6333333333333346
Canada,Partner->CHN,2009-08,2.663916906872391
Canada,Partner->CHN,2009-09,4.0
Canada,Partner->CHN,2009-10,3.328029080163981
Canada,Partner->CHN,2009-11,2.579257540257199
Canada,Partner->CHN,2009-12,1.1342847968852947
Canada,Partner->CHN,2010-01,0.734331790401356
Canada,Partner->CHN,2010-02,1.0294254927005912
Canada,Partner->CHN,2010-03,0.7599999999999998
Canada,Partner->CHN,2010-04,2.099999999999998
Canada,Partner->CHN,2010-05,-8.0
Canada,Partner->CHN,2010-06,1.8019693559821572
Canada,Partner->CHN,2010-07,0.9451071702800338
Canada,Partner->CHN,2010-08,3.950000000000001
Canada,Partner->CHN,2010-09,2.099657208878643
Canada,Partner->CHN,2010-10,2.5447062470760073
Canada,Partner->CHN,2010-11,0.3793616298729745
Canada,Partner->CHN,2010-12,1.5313682609780077
Canada,Partner->CHN,2011-01,2.8000000000000025
Canada,Partner->CHN,2011-02,1.3321563684914377
Canada,Partner->CHN,2011-03,2.0
Canada,Partner->CHN,2011-04,5.199999999999996
Canada,Partner->CHN,2011-05,3.087228258248677
Canada,Partner->CHN,2011-06,1.2500000000000018
Canada,Partner->CHN,2011-07,1.0235744265167757
Canada,Partner->CHN,2011-08,-0.03333333333333499
Canada,Partner->CHN,2011-09,1.3250000000000028
Canada,Partner->CHN,2011-10,1.3580604497199484
Canada,Partner->CHN,2011-11,2.486678733830841
Canada,Partner->CHN,2011-12,-1.0717967697244912
Canada,Partner->CHN,2012-01,1.39525381265533
Canada,Partner->CHN,2012-02,2.474707694832908
Canada,Partner->CHN,2012-03,3.150000000000004
Canada,Partner->CHN,2012-04,2.1999999999999993
Canada,Partner->CHN,2012-05,-0.04915065934647522
Canada,Partner->CHN,2012-06,-5.5168296509142385
Canada,Partner->CHN,2012-07,-0.6666666666666643
Canada,Partner->CHN,2012-08,1.6000000000000032
Canada,Partner->CHN,2012-09,3.7336060985737625
Canada,Partner->CHN,2012-10,3.7498344352707473
Canada,Partner->CHN,2012-11,4.133333333333331
Canada,Partner->CHN,2012-12,2.0500000000000007
Canada,Partner->CHN,2013-01,2.062494019137386
Canada,Partner->CHN,2013-02,2.0749999999999993
Canada,Partner->CHN,2013-03,3.9636276178912926
Canada,Partner->CHN,2013-04,3.2082039324993694
Canada,Partner->CHN,2013-05,2.5
Canada,Partner->CHN,2013-06,2.4219740157588134
Canada,Partner->CHN,2013-07,2.9824263330532936
Canada,Partner->CHN,2013-08,-0.8000000000000025
Canada,Partner->CHN,2013-09,-5.0
Canada,Partner->CHN,2013-10,1.9705514340307495
Canada,Partner->CHN,2013-11,-0.7000000000000011
Canada,Partner->CHN,2013-12,-1.4499999999999993
Canada,Partner->CHN,2014-01,-0.2948610471418913
Canada,Partner->CHN,2014-02,1.0
Canada,Partner->CHN,2014-03,0.22499999999999787
Canada,Partner->CHN,2014-04,1.9000000000000004
Canada,Partner->CHN,2014-05,1.56114072961946
Canada,Partner->CHN,2014-06,1.2311826689383594
Canada,Partner->CHN,2014-07,0.9098919995517267
Canada,Partner->CHN,2014-08,-1.3714285714285719
Canada,Partner->CHN,2014-09,-0.5798833689750484
Canada,Partner->CHN,2014-10,-0.6749987613962247
Canada,Partner->CHN,2014-11,1.860750751093633
Canada,Partner->CHN,2014-12,-3.666666666666668
Canada,Partner->CHN,2015-01,-1.7075299300993159
Canada,Partner->CHN,2015-02,0.7750000000000004
Canada,Partner->CHN,2015-03,-0.34999999999999964
Canada,Partner->CHN,2015-04,1.7763568394002505e-15
Canada,Partner->CHN,2015-05,1.2500000000000018
Canada,Partner->CHN,2015-06,-0.75
Canada,Partner->CHN,2015-07,1.7763568394002505e-15
Canada,Partner->CHN,2015-08,-0.17939370323641057
Canada,Partner->CHN,2015-09,-0.3558617609491108
Canada,Partner->CHN,2015-10,3.1062786832953897
Canada,Partner->CHN,2015-11,1.0401932938283718
Canada,Partner->CHN,2015-12,4.499999999999993
Canada,Partner->CHN,2016-01,1.4286233206759071
Canada,Partner->CHN,2016-02,2.4990739946772305
Canada,Partner->CHN,2016-03,6.893015397076031
Canada,Partner->CHN,2016-04,3.124999999999993
Canada,Partner->CHN,2016-05,4.014582428323031
Canada,Partner->CHN,2016-06,-1.2073408608033187
Canada,Partner->CHN,2016-07,3.456832294800959
Canada,Partner->CHN,2016-08,1.1036058353927576
Canada,Partner->CHN,2016-09,2.234093686314859
Canada,Partner->CHN,2016-10,1.700000000000001
Canada,Partner->CHN,2016-11,4.0
Canada,Partner->CHN,2016-12,3.1750000000000025
Canada,Partner->CHN,2017-01,2.3656461522330243
Canada,Partner->CHN,2017-02,2.618802153517004
Canada,Partner->CHN,2017-03,1.250004954415111
Canada,Partner->CHN,2017-04,3.4466900153230764
Canada,Partner->CHN,2017-05,3.8527991973030318
Canada,Partner->CHN,2017-06,4.2703244661176605
Canada,Partner->CHN,2017-07,2.25
Canada,Partner->CHN,2017-08,2.2595164810882
Canada,Partner->CHN,2017-09,1.9000000000000004
Canada,Partner->CHN,2017-10,2.7708668856775756
Canada,Partner->CHN,2017-11,3.7005251769807135
Canada,Partner->CHN,2017-12,2.007963951600841
Canada,Partner->CHN,2018-01,1.4399999999999995
Canada,Partner->CHN,2018-02,2.4548368229954285
Canada,Partner->CHN,2018-03,0.5000000000000036
Canada,Partner->CHN,2018-04,-1.535898384862243
Canada,Partner->CHN,2018-05,-0.48432348270096526
Canada,Partner->CHN,2018-06,1.434283176858166
Canada,Partner->CHN,2018-07,-4.000000000000001
Canada,Partner->CHN,2018-08,1.5726706900619938
Canada,Partner->CHN,2018-09,1.0
Canada,Partner->CHN,2018-10,2.6558433277815343
Canada,Partner->CHN,2018-11,2.7440293697497786
Canada,Partner->CHN,2018-12,-1.5160185291037784
Canada,Partner->CHN,2019-01,-0.9837606848048885
Canada,Partner->CHN,2019-02,3.899999999999997
Canada,Partner->CHN,2019-03,-1.5705505282296635
Canada,Partner->CHN,2019-04,-1.245809147421891
Canada,Partner->CHN,2019-05,-0.9098839785547366
Canada,Partner->CHN,2019-06,-0.21807943851095324
Canada,Partner->CHN,2019-07,-2.4455325917809425
Canada,Partner->CHN,2019-08,0.0714521744403882
Canada,Partner->CHN,2019-09,-1.236400251779811
Canada,Partner->CHN,2019-10,0.19214564249659638
Canada,Partner->CHN,2019-11,1.8297070049076964
Canada,Partner->CHN,2019-12,-3.533333333333333
Canada,Partner->CHN,2020-01,0.5839976677362682
Canada,Partner->CHN,2020-02,-1.8254085987017419
Canada,Partner->CHN,2020-03,1.4000000000000004
Canada,Partner->CHN,2020-04,2.6406765283993074
Canada,Partner->CHN,2020-05,-1.7600000000000016
Canada,Partner->CHN,2020-06,-2.345602476297138
Canada,Partner->CHN,2020-07,-2.423999893085403
Canada,Partner->CHN,2020-08,-1.4784800013957629
Canada,Partner->CHN,2020-09,-0.6500000000000021
Canada,Partner->CHN,2020-10,-1.0933551876881324
Canada,Partner->CHN,2020-11,-0.5000700728209004
Canada,Partner->CHN,2020-12,-1.467969280210914
Canada,Partner->CHN,2021-01,0.8011500499884221
Canada,Partner->CHN,2021-02,-0.9925877404348924
Canada,Partner->CHN,2021-03,-4.596186085066446
Canada,Partner->CHN,2021-04,-6.086237384174026
Canada,Partner->CHN,2021-05,2.708203932499366
Canada,Partner->CHN,2021-06,0.39821146841403987
Canada,Partner->CHN,2021-07,1.333333333333334
Canada,Partner->CHN,2021-08,-3.4534349768078503
Canada,Partner->CHN,2021-09,-0.9000000000000004
Canada,Partner->CHN,2021-10,-1.9999999999999982
Canada,Partner->CHN,2021-11,-1.2788889523882094
Canada,Partner->CHN,2021-12,-0.49999999999999645
Canada,Partner->CHN,2022-01,-2.200000000000003
Canada,Partner->CHN,2022-02,1.8666666666666618
Canada,Partner->CHN,2022-03,0.8831518026512999
Canada,Partner->CHN,2022-04,-0.025184189259988443
Canada,Partner->CHN,2022-05,-0.2543514760128982
Canada,Partner->CHN,2022-06,-1.2682687607776248
Canada,Partner->CHN,2022-07,1.8525963218663826
Canada,Partner->CHN,2022-08,2.646426544510449
Canada,Partner->CHN,2022-09,0.8459963835725208
Canada,Partner->CHN,2022-10,-0.7168954918778478
Canada,Partner->CHN,2022-11,0.07324375189962673
Canada,Partner->CHN,2022-12,0.26895570900319044
Canada,Partner->CHN,2023-01,-2.864103941911969
Canada,Partner->CHN,2023-02,0.8983252111573989
Canada,Partner->CHN,2023-03,-1.15798025156416
Canada,Partner->CHN,2023-04,-2.5147186257614305
France,Aggregated,2002-01,1.1748021039364005
France,Aggregated,2002-02,-0.9333333333333336
France,Aggregated,2002-03,0.710894773610903
France,Aggregated,2002-04,3.1999999999999993
France,Aggregated,2002-05,3.3999999999999986
France,Aggregated,2002-06,0.9555815507389642
France,Aggregated,2002-07,1.8112341330947537
France,Aggregated,2002-08,1.3217563510327714
France,Aggregated,2002-09,2.820299737940683
France,Aggregated,2002-10,2.900127653474927
France,Aggregated,2002-11,3.1764395191000165
France,Aggregated,2002-12,0.33333333333333215
France,Aggregated,2003-01,2.713443968717959
France,Aggregated,2003-02,1.6147239942954332
France,Aggregated,2003-03,1.7030689534745722
France,Aggregated,2003-04,2.450048847255145
France,Aggregated,2003-05,2.4862550875230944
France,Aggregated,2003-06,1.3691272527865994
France,Aggregated,2003-07,1.7379353648009985
France,Aggregated,2003-08,1.8417374949624854
France,Aggregated,2003-09,1.6394057762973357
France,Aggregated,2003-10,2.8678631350475037
France,Aggregated,2003-11,2.6221086129320703
France,Aggregated,2003-12,1.9292021148987075
France,Aggregated,2004-01,2.466032101149141
France,Aggregated,2004-02,3.4912268259558683
France,Aggregated,2004-03,2.9567762106321425
France,Aggregated,2004-04,2.456660491166426
France,Aggregated,2004-05,2.2470791233080547
France,Aggregated,2004-06,2.3355639890706605
France,Aggregated,2004-07,1.9303850697893061
France,Aggregated,2004-08,1.5885415524121171
France,Aggregated,2004-09,1.739858603333122
France,Aggregated,2004-10,3.0999578049263175
France,Aggregated,2004-11,2.460681851176581
France,Aggregated,2004-12,2.0480654134271052
France,Aggregated,2005-01,0.6000000000000014
France,Aggregated,2005-02,3.4279422788217335
France,Aggregated,2005-03,2.2093735545291686
France,Aggregated,2005-04,1.937279003164738
France,Aggregated,2005-05,2.7212326128734254
France,Aggregated,2005-06,2.065526083745091
France,Aggregated,2005-07,1.7760796925383726
France,Aggregated,2005-08,-0.3081699070005719
France,Aggregated,2005-09,2.4898630904515944
France,Aggregated,2005-10,0.9874952385017259
France,Aggregated,2005-11,1.8553408169539214
France,Aggregated,2005-12,2.104563316848335
France,Aggregated,2006-01,1.979484072617577
France,Aggregated,2006-02,2.534645421553522
France,Aggregated,2006-03,0.7398535502459485
France,Aggregated,2006-04,1.1140115747004948
France,Aggregated,2006-05,1.6893270993080165
France,Aggregated,2006-06,1.7601798195538407
France,Aggregated,2006-07,1.7660009493887472
France,Aggregated,2006-08,1.794279098987408
France,Aggregated,2006-09,2.31879149745437
France,Aggregated,2006-10,2.4164843653183983
France,Aggregated,2006-11,1.9828655870315526
France,Aggregated,2006-12,2.8476289883432653
France,Aggregated,2007-01,1.829616503566374
France,Aggregated,2007-02,0.820465988545152
France,Aggregated,2007-03,3.19843485269012
France,Aggregated,2007-04,1.709021065374257
France,Aggregated,2007-05,2.14476270178106
France,Aggregated,2007-06,1.869891058126111
France,Aggregated,2007-07,1.2442372243376187
France,Aggregated,2007-08,-0.2520604421540522
France,Aggregated,2007-09,1.7572974232131813
France,Aggregated,2007-10,2.645567081272816
France,Aggregated,2007-11,2.7234276595543196
France,Aggregated,2007-12,2.21839991915121
France,Aggregated,2008-01,1.5964415877481137
France,Aggregated,2008-02,2.3267367901916653
France,Aggregated,2008-03,0.3396002080080027
France,Aggregated,2008-04,1.0008701181127524
France,Aggregated,2008-05,0.04862229905738502
France,Aggregated,2008-06,0.5885974615563327
France,Aggregated,2008-07,1.5307842221699293
France,Aggregated,2008-08,1.1824948571125855
France,Aggregated,2008-09,1.9932380345911884
France,Aggregated,2008-10,2.2700032944566306
France,Aggregated,2008-11,1.021125619500559
France,Aggregated,2008-12,1.0530659690389061
France,Aggregated,2009-01,-0.545730060193522
France,Aggregated,2009-02,1.106370214560764
France,Aggregated,2009-03,0.2217108968647672
France,Aggregated,2009-04,1.2549403339800094
France,Aggregated,2009-05,1.5861169597781934
France,Aggregated,2009-06,1.4289353162202119
France,Aggregated,2009-07,1.7499999999999964
France,Aggregated,2009-08,1.7227681180349155
France,Aggregated,2009-09,1.132912491308156
France,Aggregated,2009-10,1.9427022481786338
France,Aggregated,2009-11,1.978601228170957
France,Aggregated,2009-12,1.8739023936435135
France,Aggregated,2010-01,-0.7920600544239509
France,Aggregated,2010-02,2.105767850978692
France,Aggregated,2010-03,4.044883104137638
France,Aggregated,2010-04,2.9114648808910566
France,Aggregated,2010-05,3.783690723575077
France,Aggregated,2010-06,1.4022757861970323
France,Aggregated,2010-07,1.813517969666492
France,Aggregated,2010-08,0.8013427171445624
France,Aggregated,2010-09,2.779724389389239
France,Aggregated,2010-10,3.6224969773434275
France,Aggregated,2010-11,1.8329984294002148
France,Aggregated,2010-12,2.771105120029027
France,Aggregated,2011-01,1.6034431354563274
France,Aggregated,2011-02,-1.077715647209958
France,Aggregated,2011-03,2.5944926706408715
France,Aggregated,2011-04,0.8086458744549034
France,Aggregated,2011-05,2.0798211729485097
France,Aggregated,2011-06,2.2935701971786724
France,Aggregated,2011-07,0.7285033586382283
France,Aggregated,2011-08,1.5961380193897536
France,Aggregated,2011-09,1.837199905340647
France,Aggregated,2011-10,1.7639846918512632
France,Aggregated,2011-11,1.1460056801131113
France,Aggregated,2011-12,3.1964887948013736
France,Aggregated,2012-01,3.3948993693956098
France,Aggregated,2012-02,0.507324567240925
France,Aggregated,2012-03,1.8401127426347745
France,Aggregated,2012-04,1.1356202774043602
France,Aggregated,2012-05,1.7968094946528854
France,Aggregated,2012-06,0.11609615458143097
France,Aggregated,2012-07,1.2109354699477972
France,Aggregated,2012-08,-1.2024725305848651
France,Aggregated,2012-09,0.8751309483610754
France,Aggregated,2012-10,1.2475287130901993
France,Aggregated,2012-11,2.085337760631729
France,Aggregated,2012-12,-0.6889257216525646
France,Aggregated,2013-01,3.2732796020210113
France,Aggregated,2013-02,2.76848271495245
France,Aggregated,2013-03,2.154671811225498
France,Aggregated,2013-04,3.0286442623943746
