country,avg_shock,db,node,config
Australia,0.5082807158044816,ICEWS,Trade War Begins,neg_only
Belgium,0.2841610696665614,ICEWS,Trade War Begins,neg_only
Brazil,-0.2970392658927511,ICEWS,Trade War Begins,neg_only
Canada,0.13684923132184162,ICEWS,Trade War Begins,neg_only
France,-0.7396584477615881,ICEWS,Trade War Begins,neg_only
Germany,-0.3650180535409421,ICEWS,Trade War Begins,neg_only
India,-0.38834394435547354,ICEWS,Trade War Begins,neg_only
Indonesia,0.5491986022731133,ICEWS,Trade War Begins,neg_only
Iran,-0.5003695936480322,ICEWS,Trade War Begins,neg_only
Italy,0.40514723624618976,ICEWS,Trade War Begins,neg_only
Japan,-0.5507756459682027,ICEWS,Trade War Begins,neg_only
Malaysia,-0.6179846536391473,ICEWS,Trade War Begins,neg_only
Mexico,-0.15966861699172633,ICEWS,Trade War Begins,neg_only
Netherlands,-0.15573577957587226,ICEWS,Trade War Begins,neg_only
Philippines,0.23508954373282853,ICEWS,Trade War Begins,neg_only
Russia,0.07131690547934856,ICEWS,Trade War Begins,neg_only
Saudi Arabia,0.9148753814252681,ICEWS,Trade War Begins,neg_only
Singapore,0.1981404918606462,ICEWS,Trade War Begins,neg_only
South Korea,-0.6301160896138819,ICEWS,Trade War Begins,neg_only
Spain,-0.255086399494125,ICEWS,Trade War Begins,neg_only
Thailand,-0.2690733479950035,ICEWS,Trade War Begins,neg_only
United Arab Emirates,0.5049281394886139,ICEWS,Trade War Begins,neg_only
United Kingdom,-1.618444585354435,ICEWS,Trade War Begins,neg_only
Vietnam,0.5460485281509991,ICEWS,Trade War Begins,neg_only
Australia,-0.35739519027949546,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Belgium,0.47510249905947427,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Brazil,-0.47122813317945805,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Canada,-1.5991984533660042,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
France,-0.25765514421466734,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Germany,-0.9023121177379219,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
India,-0.30583254076230665,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Indonesia,-0.027017214691117224,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Iran,-0.22585903491474912,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Italy,0.1286084353644083,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Japan,-0.16018390371063626,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Malaysia,0.4708774739989018,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Mexico,0.42373687592277137,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Netherlands,0.19561910271986124,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Philippines,-0.23082077352226588,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Russia,-0.35767626218271087,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Saudi Arabia,0.6976239652844424,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Singapore,-0.12163737179284596,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
South Korea,0.05336074502016043,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Spain,0.2478167881575079,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Thailand,0.5089493518307677,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
United Arab Emirates,-0.4371623293745506,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
United Kingdom,-0.45557675188945046,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Vietnam,0.049059020528493244,ICEWS,Huawei CFO Meng Wanzhou arrested,neg_only
Australia,-0.4293731075491597,ICEWS,US hikes tariffs on $200B goods,neg_only
Belgium,0.20097296941587764,ICEWS,US hikes tariffs on $200B goods,neg_only
Brazil,0.08450279208743695,ICEWS,US hikes tariffs on $200B goods,neg_only
Canada,-0.675308566748521,ICEWS,US hikes tariffs on $200B goods,neg_only
France,0.3784250348465426,ICEWS,US hikes tariffs on $200B goods,neg_only
Germany,0.4058209244271932,ICEWS,US hikes tariffs on $200B goods,neg_only
India,0.5154707951718738,ICEWS,US hikes tariffs on $200B goods,neg_only
Indonesia,-0.7255958315991559,ICEWS,US hikes tariffs on $200B goods,neg_only
Iran,1.0419237704594955,ICEWS,US hikes tariffs on $200B goods,neg_only
Italy,-0.36762406561658945,ICEWS,US hikes tariffs on $200B goods,neg_only
Japan,1.3133845980577294,ICEWS,US hikes tariffs on $200B goods,neg_only
Malaysia,-0.4334961090329777,ICEWS,US hikes tariffs on $200B goods,neg_only
Mexico,0.24707242926076053,ICEWS,US hikes tariffs on $200B goods,neg_only
Netherlands,-0.37490008423931126,ICEWS,US hikes tariffs on $200B goods,neg_only
Philippines,-0.3406464275046533,ICEWS,US hikes tariffs on $200B goods,neg_only
Russia,0.1421887162745206,ICEWS,US hikes tariffs on $200B goods,neg_only
Saudi Arabia,0.2825709073260506,ICEWS,US hikes tariffs on $200B goods,neg_only
Singapore,-0.1603775439088103,ICEWS,US hikes tariffs on $200B goods,neg_only
South Korea,0.3681386543250093,ICEWS,US hikes tariffs on $200B goods,neg_only
Spain,-0.6769043425340511,ICEWS,US hikes tariffs on $200B goods,neg_only
Thailand,-0.4511741238388857,ICEWS,US hikes tariffs on $200B goods,neg_only
United Arab Emirates,-0.8940876603440426,ICEWS,US hikes tariffs on $200B goods,neg_only
United Kingdom,0.4020977734729277,ICEWS,US hikes tariffs on $200B goods,neg_only
Vietnam,-0.6426520980812771,ICEWS,US hikes tariffs on $200B goods,neg_only
Australia,-1.2194476112176025,ICEWS,COVID-19 Blame,neg_only
Belgium,0.2048600852146778,ICEWS,COVID-19 Blame,neg_only
Brazil,-1.3004691198980396,ICEWS,COVID-19 Blame,neg_only
Canada,0.551945414337419,ICEWS,COVID-19 Blame,neg_only
France,-0.3226063149409584,ICEWS,COVID-19 Blame,neg_only
Germany,-0.9283635586249843,ICEWS,COVID-19 Blame,neg_only
India,-1.0605634727676432,ICEWS,COVID-19 Blame,neg_only
Indonesia,9.843227443186839e-4,ICEWS,COVID-19 Blame,neg_only
Iran,-0.26897560111784163,ICEWS,COVID-19 Blame,neg_only
Italy,0.5497232053904737,ICEWS,COVID-19 Blame,neg_only
Japan,-0.2802468019685094,ICEWS,COVID-19 Blame,neg_only
Malaysia,0.08221939058464246,ICEWS,COVID-19 Blame,neg_only
Mexico,-0.25237629507302806,ICEWS,COVID-19 Blame,neg_only
Netherlands,0.02104288009593924,ICEWS,COVID-19 Blame,neg_only
Philippines,-0.14919394798138577,ICEWS,COVID-19 Blame,neg_only
Russia,-0.3345176071562678,ICEWS,COVID-19 Blame,neg_only
Saudi Arabia,0.2806917585788277,ICEWS,COVID-19 Blame,neg_only
Singapore,-0.545887042214239,ICEWS,COVID-19 Blame,neg_only
South Korea,0.008166316380424208,ICEWS,COVID-19 Blame,neg_only
Spain,-0.2533264795647773,ICEWS,COVID-19 Blame,neg_only
Thailand,-0.3683226365196178,ICEWS,COVID-19 Blame,neg_only
United Arab Emirates,1.2762003581800019,ICEWS,COVID-19 Blame,neg_only
United Kingdom,-0.5445073715223108,ICEWS,COVID-19 Blame,neg_only
Vietnam,-1.452621526535904,ICEWS,COVID-19 Blame,neg_only
Australia,0.6028795554889023,ICEWS,Anchorage Talks,neg_only
Belgium,-1.1573745729885379,ICEWS,Anchorage Talks,neg_only
Brazil,-0.240934761818213,ICEWS,Anchorage Talks,neg_only
Canada,-0.3232825710220342,ICEWS,Anchorage Talks,neg_only
France,0.32870504830049796,ICEWS,Anchorage Talks,neg_only
Germany,1.019100650166637,ICEWS,Anchorage Talks,neg_only
India,0.49492246835611314,ICEWS,Anchorage Talks,neg_only
Indonesia,-0.554051278751127,ICEWS,Anchorage Talks,neg_only
Iran,-0.3630625508173284,ICEWS,Anchorage Talks,neg_only
Italy,-0.3374083181539196,ICEWS,Anchorage Talks,neg_only
Japan,-0.9316599264178467,ICEWS,Anchorage Talks,neg_only
Malaysia,-0.6894326321147536,ICEWS,Anchorage Talks,neg_only
Mexico,0.5349893104914906,ICEWS,Anchorage Talks,neg_only
Netherlands,0.42930398391880464,ICEWS,Anchorage Talks,neg_only
Philippines,-0.5305588649132083,ICEWS,Anchorage Talks,neg_only
Russia,0.34761165924488374,ICEWS,Anchorage Talks,neg_only
Saudi Arabia,1.3604738104021643,ICEWS,Anchorage Talks,neg_only
Singapore,-0.05983476009306,ICEWS,Anchorage Talks,neg_only
South Korea,-0.24578356551066247,ICEWS,Anchorage Talks,neg_only
Spain,0.44752219395197623,ICEWS,Anchorage Talks,neg_only
Thailand,1.0994748338331919,ICEWS,Anchorage Talks,neg_only
United Arab Emirates,-0.47950016675702983,ICEWS,Anchorage Talks,neg_only
United Kingdom,0.5169460740101581,ICEWS,Anchorage Talks,neg_only
Vietnam,0.05056169004371048,ICEWS,Anchorage Talks,neg_only
Australia,1.1807729317392543,ICEWS,Pelosi visits Taiwan,neg_only
Belgium,0.35843655661332924,ICEWS,Pelosi visits Taiwan,neg_only
Brazil,-0.2922680556308547,ICEWS,Pelosi visits Taiwan,neg_only
Canada,-0.2957960189729482,ICEWS,Pelosi visits Taiwan,neg_only
France,-0.012998845343308404,ICEWS,Pelosi visits Taiwan,neg_only
Germany,-0.650570426105149,ICEWS,Pelosi visits Taiwan,neg_only
India,-0.7657792186732539,ICEWS,Pelosi visits Taiwan,neg_only
Indonesia,-0.5476374264412791,ICEWS,Pelosi visits Taiwan,neg_only
Iran,0.46738557670298764,ICEWS,Pelosi visits Taiwan,neg_only
Italy,-0.9743832127268776,ICEWS,Pelosi visits Taiwan,neg_only
Japan,0.4569418765067648,ICEWS,Pelosi visits Taiwan,neg_only
Malaysia,-1.6860022805540502,ICEWS,Pelosi visits Taiwan,neg_only
Mexico,-0.12258883931645465,ICEWS,Pelosi visits Taiwan,neg_only
Netherlands,-0.10768132959963463,ICEWS,Pelosi visits Taiwan,neg_only
Philippines,-0.01215485935460319,ICEWS,Pelosi visits Taiwan,neg_only
Russia,0.9170701081496522,ICEWS,Pelosi visits Taiwan,neg_only
Saudi Arabia,-0.15370387338181743,ICEWS,Pelosi visits Taiwan,neg_only
Singapore,-1.1073101476004343,ICEWS,Pelosi visits Taiwan,neg_only
South Korea,0.4852600715052768,ICEWS,Pelosi visits Taiwan,neg_only
Spain,0.043095327217823234,ICEWS,Pelosi visits Taiwan,neg_only
Thailand,-0.6192550609330147,ICEWS,Pelosi visits Taiwan,neg_only
United Arab Emirates,0.49718065916797566,ICEWS,Pelosi visits Taiwan,neg_only
United Kingdom,-0.3143740773418005,ICEWS,Pelosi visits Taiwan,neg_only
Vietnam,1.4555426298892231,ICEWS,Pelosi visits Taiwan,neg_only
Australia,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Belgium,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Brazil,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Canada,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
France,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Germany,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
India,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Indonesia,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Iran,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Italy,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Japan,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Malaysia,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Mexico,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Netherlands,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Philippines,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Russia,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Saudi Arabia,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Singapore,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
South Korea,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Spain,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Thailand,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
United Arab Emirates,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
United Kingdom,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Vietnam,0,ICEWS,Biden hikes tariffs on China EVs,neg_only
Australia,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Belgium,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Brazil,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Canada,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
France,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Germany,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
India,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Indonesia,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Iran,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Italy,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Japan,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Malaysia,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Mexico,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Netherlands,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Philippines,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Russia,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Saudi Arabia,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Singapore,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
South Korea,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Spain,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Thailand,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
United Arab Emirates,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
United Kingdom,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Vietnam,0,ICEWS,US-China reciprocal tariff war escalates in April 2025,neg_only
Australia,0.8150986733828763,GDELT,Financial Crisis Cooperation,pos_only
Belgium,-0.5692880410751677,GDELT,Financial Crisis Cooperation,pos_only
Brazil,0.532207901846871,GDELT,Financial Crisis Cooperation,pos_only
Canada,0.8188185424551605,GDELT,Financial Crisis Cooperation,pos_only
France,-0.9782373068797262,GDELT,Financial Crisis Cooperation,pos_only
Germany,0.10954393404778659,GDELT,Financial Crisis Cooperation,pos_only
India,0.3257299754018952,GDELT,Financial Crisis Cooperation,pos_only
Indonesia,-0.4225248035037754,GDELT,Financial Crisis Cooperation,pos_only
Iran,-0.6817568885317594,GDELT,Financial Crisis Cooperation,pos_only
Italy,-0.08963794235955168,GDELT,Financial Crisis Cooperation,pos_only
Japan,0.20440865513379686,GDELT,Financial Crisis Cooperation,pos_only
Malaysia,-0.4753692999405261,GDELT,Financial Crisis Cooperation,pos_only
Mexico,0.8572163910361527,GDELT,Financial Crisis Cooperation,pos_only
Netherlands,0.0593992800155866,GDELT,Financial Crisis Cooperation,pos_only
Philippines,0.17976276960417528,GDELT,Financial Crisis Cooperation,pos_only
Russia,0.33214906263859956,GDELT,Financial Crisis Cooperation,pos_only
Saudi Arabia,-0.853816827750135,GDELT,Financial Crisis Cooperation,pos_only
Singapore,-0.20582529303200028,GDELT,Financial Crisis Cooperation,pos_only
South Korea,-0.4264811634374864,GDELT,Financial Crisis Cooperation,pos_only
Spain,0.5605085363876342,GDELT,Financial Crisis Cooperation,pos_only
Thailand,-0.19733323498516916,GDELT,Financial Crisis Cooperation,pos_only
United Arab Emirates,-0.38832139686848127,GDELT,Financial Crisis Cooperation,pos_only
United Kingdom,1.306158218900266,GDELT,Financial Crisis Cooperation,pos_only
Vietnam,-0.06375465069734743,GDELT,Financial Crisis Cooperation,pos_only
Australia,-0.31435743083804396,GDELT,US-China Phase One deal signed,pos_only
Belgium,-0.10556261200557958,GDELT,US-China Phase One deal signed,pos_only
Brazil,-0.6080865178551612,GDELT,US-China Phase One deal signed,pos_only
Canada,0.3690196253901465,GDELT,US-China Phase One deal signed,pos_only
France,-1.2036905290052102,GDELT,US-China Phase One deal signed,pos_only
Germany,-0.6779732179542536,GDELT,US-China Phase One deal signed,pos_only
India,-0.8247157454501208,GDELT,US-China Phase One deal signed,pos_only
Indonesia,-0.8205063606335329,GDELT,US-China Phase One deal signed,pos_only
Iran,-0.6960792838982071,GDELT,US-China Phase One deal signed,pos_only
Italy,-0.18814661961506884,GDELT,US-China Phase One deal signed,pos_only
Japan,-0.5920976796598322,GDELT,US-China Phase One deal signed,pos_only
Malaysia,0.2422009334356219,GDELT,US-China Phase One deal signed,pos_only
Mexico,-0.5431446017873525,GDELT,US-China Phase One deal signed,pos_only
Netherlands,0.008921420855127083,GDELT,US-China Phase One deal signed,pos_only
Philippines,-0.06725010738303802,GDELT,US-China Phase One deal signed,pos_only
Russia,-1.248333934494918,GDELT,US-China Phase One deal signed,pos_only
Saudi Arabia,0.261189945168888,GDELT,US-China Phase One deal signed,pos_only
Singapore,-0.929384812903007,GDELT,US-China Phase One deal signed,pos_only
South Korea,-0.4385672165324554,GDELT,US-China Phase One deal signed,pos_only
Spain,0.3306068499705356,GDELT,US-China Phase One deal signed,pos_only
Thailand,-0.46321456290718893,GDELT,US-China Phase One deal signed,pos_only
United Arab Emirates,-0.28713271472038254,GDELT,US-China Phase One deal signed,pos_only
United Kingdom,-0.2731325369921035,GDELT,US-China Phase One deal signed,pos_only
Vietnam,-0.2317356256829773,GDELT,US-China Phase One deal signed,pos_only
Australia,-0.1951711821855844,GDELT,China-US economic and trade talks held in Madrid,pos_only
Belgium,0.3825283984304772,GDELT,China-US economic and trade talks held in Madrid,pos_only
Brazil,0.4224623572867608,GDELT,China-US economic and trade talks held in Madrid,pos_only
Canada,0.568443840297434,GDELT,China-US economic and trade talks held in Madrid,pos_only
France,-0.6391677259243793,GDELT,China-US economic and trade talks held in Madrid,pos_only
Germany,-0.17183441450347356,GDELT,China-US economic and trade talks held in Madrid,pos_only
India,-0.006938907217877752,GDELT,China-US economic and trade talks held in Madrid,pos_only
Indonesia,-0.37582006458888095,GDELT,China-US economic and trade talks held in Madrid,pos_only
Iran,0.5661546416905423,GDELT,China-US economic and trade talks held in Madrid,pos_only
Italy,-0.30060093612704314,GDELT,China-US economic and trade talks held in Madrid,pos_only
Japan,-0.2672078454780018,GDELT,China-US economic and trade talks held in Madrid,pos_only
Malaysia,0.04330004960024089,GDELT,China-US economic and trade talks held in Madrid,pos_only
Mexico,-0.2288995701018323,GDELT,China-US economic and trade talks held in Madrid,pos_only
Netherlands,-0.5774938411378615,GDELT,China-US economic and trade talks held in Madrid,pos_only
Philippines,-0.14542048460809276,GDELT,China-US economic and trade talks held in Madrid,pos_only
Russia,-0.011906666572347485,GDELT,China-US economic and trade talks held in Madrid,pos_only
Saudi Arabia,-0.2945481286604748,GDELT,China-US economic and trade talks held in Madrid,pos_only
Singapore,1.1648290455484236,GDELT,China-US economic and trade talks held in Madrid,pos_only
South Korea,0.4486764277484686,GDELT,China-US economic and trade talks held in Madrid,pos_only
Spain,-0.04442713675758918,GDELT,China-US economic and trade talks held in Madrid,pos_only
Thailand,-0.21267808699760857,GDELT,China-US economic and trade talks held in Madrid,pos_only
United Arab Emirates,0.15474225372480238,GDELT,China-US economic and trade talks held in Madrid,pos_only
United Kingdom,-0.4253745525603128,GDELT,China-US economic and trade talks held in Madrid,pos_only
Vietnam,-0.02316455884818172,GDELT,China-US economic and trade talks held in Madrid,pos_only
Australia,0.1521917203689659,ICEWS,Financial Crisis Cooperation,pos_only
Belgium,0.38250534081470644,ICEWS,Financial Crisis Cooperation,pos_only
Brazil,0.13960179801495448,ICEWS,Financial Crisis Cooperation,pos_only
Canada,-0.08345719240813197,ICEWS,Financial Crisis Cooperation,pos_only
France,0.19125620781901945,ICEWS,Financial Crisis Cooperation,pos_only
Germany,0.6499657682547277,ICEWS,Financial Crisis Cooperation,pos_only
India,0.15965339406699464,ICEWS,Financial Crisis Cooperation,pos_only
Indonesia,0.7567958537148287,ICEWS,Financial Crisis Cooperation,pos_only
Iran,0.2324990406052975,ICEWS,Financial Crisis Cooperation,pos_only
Italy,-0.2874816251997122,ICEWS,Financial Crisis Cooperation,pos_only
Japan,-0.2083111385452375,ICEWS,Financial Crisis Cooperation,pos_only
Malaysia,0.21231875299026726,ICEWS,Financial Crisis Cooperation,pos_only
Mexico,-1.4004112049864672,ICEWS,Financial Crisis Cooperation,pos_only
Netherlands,-0.14119033850953086,ICEWS,Financial Crisis Cooperation,pos_only
Philippines,-0.16789173970811147,ICEWS,Financial Crisis Cooperation,pos_only
Russia,0.08963141152755814,ICEWS,Financial Crisis Cooperation,pos_only
Saudi Arabia,-0.5200101993993606,ICEWS,Financial Crisis Cooperation,pos_only
Singapore,0.3750650589570918,ICEWS,Financial Crisis Cooperation,pos_only
South Korea,-0.018258874152967165,ICEWS,Financial Crisis Cooperation,pos_only
Spain,0.6653653143579359,ICEWS,Financial Crisis Cooperation,pos_only
Thailand,-0.08759155794890196,ICEWS,Financial Crisis Cooperation,pos_only
United Arab Emirates,0.8424098782568136,ICEWS,Financial Crisis Cooperation,pos_only
United Kingdom,0.08887140891853314,ICEWS,Financial Crisis Cooperation,pos_only
Vietnam,0.09077754700150999,ICEWS,Financial Crisis Cooperation,pos_only
Australia,-0.8464205925927235,ICEWS,US-China Phase One deal signed,pos_only
Belgium,0.19584721585698334,ICEWS,US-China Phase One deal signed,pos_only
Brazil,-0.7893673210520478,ICEWS,US-China Phase One deal signed,pos_only
Canada,1.0147132386687479,ICEWS,US-China Phase One deal signed,pos_only
France,-0.5254798961943531,ICEWS,US-China Phase One deal signed,pos_only
Germany,-0.5995969062933588,ICEWS,US-China Phase One deal signed,pos_only
India,-0.7177876276199657,ICEWS,US-China Phase One deal signed,pos_only
Indonesia,-0.5013312840877601,ICEWS,US-China Phase One deal signed,pos_only
Iran,-0.0754377133580069,ICEWS,US-China Phase One deal signed,pos_only
Italy,0.1292246200095997,ICEWS,US-China Phase One deal signed,pos_only
Japan,-0.35750888541608505,ICEWS,US-China Phase One deal signed,pos_only
Malaysia,-0.1413014807282707,ICEWS,US-China Phase One deal signed,pos_only
Mexico,0.2752778018407168,ICEWS,US-China Phase One deal signed,pos_only
Netherlands,-0.484143104041379,ICEWS,US-China Phase One deal signed,pos_only
Philippines,-0.33794343217048795,ICEWS,US-China Phase One deal signed,pos_only
Russia,0.007593337060056438,ICEWS,US-China Phase One deal signed,pos_only
Saudi Arabia,0.8506098598572892,ICEWS,US-China Phase One deal signed,pos_only
Singapore,-0.29759588313151336,ICEWS,US-China Phase One deal signed,pos_only
South Korea,-0.06881940302798713,ICEWS,US-China Phase One deal signed,pos_only
Spain,-0.19680701483216126,ICEWS,US-China Phase One deal signed,pos_only
Thailand,-0.004627217932291467,ICEWS,US-China Phase One deal signed,pos_only
United Arab Emirates,0.6605236733761904,ICEWS,US-China Phase One deal signed,pos_only
United Kingdom,0.15784337835343565,ICEWS,US-China Phase One deal signed,pos_only
Vietnam,-0.6905799429403523,ICEWS,US-China Phase One deal signed,pos_only
Australia,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Belgium,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Brazil,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Canada,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
France,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Germany,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
India,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Indonesia,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Iran,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Italy,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Japan,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Malaysia,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Mexico,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Netherlands,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Philippines,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Russia,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Saudi Arabia,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Singapore,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
South Korea,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Spain,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Thailand,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
United Arab Emirates,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
United Kingdom,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
Vietnam,0,ICEWS,China-US economic and trade talks held in Madrid,pos_only
