db,country,ally,category,event,post_month,shock
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Relations elevated to comprehensive strategic partnership of coordination for a new era,1,-0.5983620174472116
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Relations elevated to comprehensive strategic partnership of coordination for a new era,3,0.2913772945963111
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Relations elevated to comprehensive strategic partnership of coordination for a new era,6,-0.7549033703060218
ICEWS,Russia,Non-Ally,Economic win-win cooperation,Power of Siberia gas pipeline begins deliveries,0,-1.4384235429217722
ICEWS,Russia,Non-Ally,Economic win-win cooperation,Power of Siberia gas pipeline begins deliveries,1,-0.3238687071674543
ICEWS,Russia,Non-Ally,Economic win-win cooperation,Power of Siberia gas pipeline begins deliveries,3,-2.389612329559429
ICEWS,Russia,Non-Ally,Economic win-win cooperation,Power of Siberia gas pipeline begins deliveries,6,-1.3993092233992943
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Joint statement on international relations entering a new era,0,-0.14145399234962416
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Joint statement on international relations entering a new era,1,-0.8455900588305187
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Joint statement on international relations entering a new era,3,-2.106126637906313
ICEWS,Russia,Non-Ally,Strategic partnership upgrade,Joint statement on international relations entering a new era,6,-0.2517562587234349
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish comprehensive strategic partnership,0,0.0425860368499727
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish comprehensive strategic partnership,1,-0.1826111817877482
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish comprehensive strategic partnership,3,0.4690119005116844
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish comprehensive strategic partnership,6,0.6526863812442163
ICEWS,Saudi Arabia,Non-Ally,Pandemic / crisis aid,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,0,1.1872802702536167
ICEWS,Saudi Arabia,Non-Ally,Pandemic / crisis aid,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,1,0.21678151689831762
ICEWS,Saudi Arabia,Non-Ally,Pandemic / crisis aid,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,3,0.3498796243069911
ICEWS,Saudi Arabia,Non-Ally,Pandemic / crisis aid,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,6,-0.923061278986831
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish strategic friendly relations,0,-0.2270519333646349
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish strategic friendly relations,1,1.5920220954751043
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish strategic friendly relations,3,-0.5880535307981934
ICEWS,Saudi Arabia,Non-Ally,Strategic partnership upgrade,China and Saudi Arabia establish strategic friendly relations,6,-0.9436717147083471
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,Mina Hajj stampede kills Chinese pilgrims,0,-1.6346780785101376
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,Mina Hajj stampede kills Chinese pilgrims,1,-2.3350538991987877
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,Mina Hajj stampede kills Chinese pilgrims,3,-1.254927806641865
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,Mina Hajj stampede kills Chinese pilgrims,6,-1.961333189485412
ICEWS,Saudi Arabia,Non-Ally,Security threat,Abqaiq-Khurais attack disrupts Saudi oil supply,0,-0.8441722901387549
ICEWS,Saudi Arabia,Non-Ally,Security threat,Abqaiq-Khurais attack disrupts Saudi oil supply,1,-1.638274267248737
ICEWS,Saudi Arabia,Non-Ally,Security threat,Abqaiq-Khurais attack disrupts Saudi oil supply,3,1.276760501620546
ICEWS,Saudi Arabia,Non-Ally,Security threat,Abqaiq-Khurais attack disrupts Saudi oil supply,6,0.5543342159562333
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic and oil price war slash China oil demand,0,-0.5939031938562023
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic and oil price war slash China oil demand,1,0.40447705548527524
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic and oil price war slash China oil demand,3,-0.8961746134474768
ICEWS,Saudi Arabia,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic and oil price war slash China oil demand,6,-1.632249175214278
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Arabia becomes Chinese group tourism destination,0,0.626024074301384
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Arabia becomes Chinese group tourism destination,1,-0.006601273239400993
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Arabia becomes Chinese group tourism destination,3,-0.15738061641612117
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Arabia becomes Chinese group tourism destination,6,0.09449845255557389
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,0,-0.3024391025889307
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,1,-0.3024391025889307
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,3,-0.3024391025889307
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,6,-0.3024391025889307
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,PBOC and SAMA sign bilateral currency swap agreement,0,0
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,PBOC and SAMA sign bilateral currency swap agreement,1,0
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,PBOC and SAMA sign bilateral currency swap agreement,3,0
ICEWS,Saudi Arabia,Non-Ally,Economic win-win cooperation,PBOC and SAMA sign bilateral currency swap agreement,6,0
ICEWS,Saudi Arabia,Non-Ally,Cultural / people-to-people cooperation,China launches unilateral visa-free trial for Saudi citizens,0,0
ICEWS,Saudi Arabia,Non-Ally,Cultural / people-to-people cooperation,China launches unilateral visa-free trial for Saudi citizens,1,0
ICEWS,Saudi Arabia,Non-Ally,Cultural / people-to-people cooperation,China launches unilateral visa-free trial for Saudi citizens,3,0
ICEWS,Saudi Arabia,Non-Ally,Cultural / people-to-people cooperation,China launches unilateral visa-free trial for Saudi citizens,6,0
ICEWS,Saudi Arabia,Non-Ally,Cultural / people-to-people cooperation,China and Saudi Arabia sign mutual visa exemption for diplomatic passport holders,0,0
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Joint Council for Bilateral Cooperation launched,0,0.6915222473768419
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Joint Council for Bilateral Cooperation launched,1,-1.0560335020788234
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Joint Council for Bilateral Cooperation launched,3,0.173535750848137
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Joint Council for Bilateral Cooperation launched,6,0.9024038484964862
ICEWS,Singapore,Non-Ally,Sovereignty dispute,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,0,-2.374758361789154
ICEWS,Singapore,Non-Ally,Sovereignty dispute,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,1,-1.6188565394896701
ICEWS,Singapore,Non-Ally,Sovereignty dispute,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,3,-0.5177639564493929
ICEWS,Singapore,Non-Ally,Sovereignty dispute,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,6,8.389480895215073e-4
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Tianjin Eco-City Framework Agreement signed,0,-0.1959099781008039
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Tianjin Eco-City Framework Agreement signed,1,0.7125169742383674
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Tianjin Eco-City Framework Agreement signed,3,-0.8017932470591368
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Tianjin Eco-City Framework Agreement signed,6,0.5032573927070177
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,0,-0.1456983956090634
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,1,0.6078344495745056
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,3,0.7138458133700711
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Free Trade Agreement signed,6,-0.9896486007253004
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,0,-0.6341191203933418
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,1,-0.6320765960493624
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,3,-0.28419446971764717
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,Singapore and China establish bilateral currency swap arrangement,6,-0.19747502552013252
ICEWS,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,0,-1.173739873499143
ICEWS,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,1,-0.3071102644353333
ICEWS,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,3,1.7394179767556452
ICEWS,Singapore,Non-Ally,Detention / judicial dispute,Singapore military vehicles detained in Hong Kong,6,-0.04160050738124044
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,0,1.2238178913606919
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,1,0.8946035340792455
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,3,1.0009735913595397
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,6,0.46110203228729923
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,0,-0.6874019103536686
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,1,0.035452277580774516
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,3,0.9062779640852267
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA upgrade protocol signed,6,-0.1825498689364573
ICEWS,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,0,0.300449184807207
ICEWS,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,1,0.300449184807207
ICEWS,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,3,0.300449184807207
ICEWS,Singapore,Non-Ally,Strategic partnership upgrade,Relations elevated to all-round high-quality future-oriented partnership,6,0.300449184807207
ICEWS,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,0,0
ICEWS,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,1,0
ICEWS,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,3,0
ICEWS,Singapore,Non-Ally,Cultural / people-to-people cooperation,30-day mutual visa exemption,6,0
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,0,0
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,1,0
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,3,0
ICEWS,Singapore,Non-Ally,Economic win-win cooperation,China-Singapore FTA further upgraded,6,0
ICEWS,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,0,-0.07907246076874475
ICEWS,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,1,0.09554882322384306
ICEWS,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,3,-0.4411751714884996
ICEWS,South Korea,US Ally,Economic sanction / tariff barrier,Kimchi import dispute with South Korea,6,-1.0553191755447242
ICEWS,South Korea,US Ally,Security threat,ROKS Cheonan sinking,0,-0.22945709979642692
ICEWS,South Korea,US Ally,Security threat,ROKS Cheonan sinking,1,-0.05466722401609819
ICEWS,South Korea,US Ally,Security threat,ROKS Cheonan sinking,3,-1.2074537743510967
ICEWS,South Korea,US Ally,Security threat,ROKS Cheonan sinking,6,-0.6608509009256601
ICEWS,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,0,-0.27374267453358636
ICEWS,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,1,-1.0669052154869005
ICEWS,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,3,1.1664703723466427
ICEWS,South Korea,US Ally,Security threat,Yeonpyeong Island shelling,6,0.42865310762104425
ICEWS,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,0,0.04002024152438822
ICEWS,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,1,0.35496734869610413
ICEWS,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,3,0.010359676962896532
ICEWS,South Korea,US Ally,Sovereignty dispute,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,6,0.3782527574459317
ICEWS,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,0,-0.03538039566279508
ICEWS,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,1,-0.8858580171901796
ICEWS,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,3,0.49653857757545916
ICEWS,South Korea,US Ally,Economic win-win cooperation,South Korea announces decision to join AIIB as founding member,6,1.0271988115627522
ICEWS,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,0,-1.5149403522544964
ICEWS,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,1,-0.49568042043386007
ICEWS,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,3,-1.3942672968817735
ICEWS,South Korea,US Ally,Economic win-win cooperation,China-South Korea FTA enters into force,6,-1.7903986536770062
ICEWS,South Korea,US Ally,Security threat,THAAD deployment announced,0,-0.6719990157949626
ICEWS,South Korea,US Ally,Security threat,THAAD deployment announced,1,-0.22572235277146036
ICEWS,South Korea,US Ally,Security threat,THAAD deployment announced,3,-1.45872920872426
ICEWS,South Korea,US Ally,Security threat,THAAD deployment announced,6,-0.46460722833042756
ICEWS,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,0,-0.01737056128826775
ICEWS,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,1,-0.9833267457726456
ICEWS,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,3,0.05971194965477833
ICEWS,South Korea,US Ally,Diplomatic protest / friction,China restricts K-pop and Hallyu over THAAD,6,-2.011973527808925
ICEWS,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,0,-1.0559971405540853
ICEWS,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,1,-0.7555737668858131
ICEWS,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,3,-0.8645706201152921
ICEWS,South Korea,US Ally,Diplomatic protest / friction,Lotte stores closed in China amid THAAD retaliation,6,-0.15326795394740866
ICEWS,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,0,0.37278039651816686
ICEWS,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,1,1.0532933912317481
ICEWS,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,3,1.273648991419984
ICEWS,South Korea,US Ally,Strategic partnership upgrade,THAAD 'Three Noes' and bilateral relations normalization,6,1.5422160153399103
ICEWS,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,0,0
ICEWS,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,1,0
ICEWS,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,3,0
ICEWS,South Korea,US Ally,Negative strategic positioning,US-Japan-South Korea Camp David summit criticizes China,6,0
ICEWS,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,0,0
ICEWS,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,1,0
ICEWS,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,3,0
ICEWS,South Korea,US Ally,High-level visit,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,6,0
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,0,0.10900453519931386
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,1,0.950733525613396
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,3,-1.2389221113887454
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain comprehensive strategic partnership established,6,1.0133438452550252
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,0,0.13214038335456357
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,1,0.6314807274701673
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,3,-0.8814221547263487
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,Joint statement on deepening comprehensive strategic partnership,6,-1.671744598330322
ICEWS,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,0,2.670116353232704
ICEWS,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,1,1.5680477180078833
ICEWS,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,3,2.511061545929277
ICEWS,Spain,Non-Ally,Economic win-win cooperation,China-Spain business deals worth over $4 billion signed,6,3.1646108688694143
ICEWS,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,0,-0.15865514626951038
ICEWS,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,1,1.253936078964098
ICEWS,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,3,-1.0978099408939415
ICEWS,Spain,Non-Ally,Economic win-win cooperation,Yiwu-Madrid China-Europe freight train launched,6,0.4671685175052861
ICEWS,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,0,0.5711464351959431
ICEWS,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,1,-0.6908751493635501
ICEWS,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,3,0.6476558967094413
ICEWS,Spain,Non-Ally,Pandemic / crisis aid,China sends COVID-19 medical aid to Spain,6,0.1737770692536971
ICEWS,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,0,-0.08363728908947532
ICEWS,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,1,-0.6314775859537247
ICEWS,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,3,1.1149272411414968
ICEWS,Spain,Non-Ally,Tech control / export restriction,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,6,-0.31842598774558145
ICEWS,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,0,0.9931861353092575
ICEWS,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,1,0.8925350245811565
ICEWS,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,3,0.8925350245811565
ICEWS,Spain,Non-Ally,Cultural / people-to-people cooperation,50th anniversary of China-Spain diplomatic relations,6,0.8925350245811565
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,0,0
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,1,0
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,3,0
ICEWS,Spain,Non-Ally,Strategic partnership upgrade,China-Spain Action Plan 2025-2028 released,6,0
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,0,0.07426273636807143
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,1,-0.12599455577367397
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,3,1.3362379885079816
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,6,-0.06989956091618524
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,0,1.8704759037134406
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,1,3.2463807194991348
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,3,1.597702149558542
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,China donates flood relief aid to Thailand,6,1.7370215979630317
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,0,0.738560581090146
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,1,1.406944185027136
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,3,0.17856947013655372
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway cooperation MoU signed,6,-0.4199889934389968
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway project launching ceremony held,0,-0.19011418773530836
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway project launching ceremony held,1,-4.877625565296078
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway project launching ceremony held,3,0.1054734423917405
ICEWS,Thailand,Non-Ally,Economic win-win cooperation,China-Thailand railway project launching ceremony held,6,0.7123753076487525
ICEWS,Thailand,Non-Ally,Military / security cooperation,Thailand approves purchase of Chinese S26T submarine,0,0.9678624644832771
ICEWS,Thailand,Non-Ally,Military / security cooperation,Thailand approves purchase of Chinese S26T submarine,1,0.418757019094842
ICEWS,Thailand,Non-Ally,Military / security cooperation,Thailand approves purchase of Chinese S26T submarine,3,0.37301218710481476
ICEWS,Thailand,Non-Ally,Military / security cooperation,Thailand approves purchase of Chinese S26T submarine,6,-0.7917370219910431
ICEWS,Thailand,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,0,-3.66743824494485
ICEWS,Thailand,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,1,1.2872549916607356
ICEWS,Thailand,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,3,0.31087028373571374
ICEWS,Thailand,Non-Ally,Pandemic / disaster shock,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,6,0.1504382804749012
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,0,-1.0474823149623322
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,1,0.18051989425077852
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,3,3.510049003470901
ICEWS,Thailand,Non-Ally,Pandemic / crisis aid,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,6,1.568833122906986
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,Thailand announces five-month visa exemption for Chinese tourists,0,0
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,Thailand announces five-month visa exemption for Chinese tourists,1,0
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,Thailand announces five-month visa exemption for Chinese tourists,3,0
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,Thailand announces five-month visa exemption for Chinese tourists,6,0
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,China-Thailand mutual visa exemption agreement signed,0,0
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,China-Thailand mutual visa exemption agreement signed,1,0
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,China-Thailand mutual visa exemption agreement signed,3,0
ICEWS,Thailand,Non-Ally,Cultural / people-to-people cooperation,China-Thailand mutual visa exemption agreement signed,6,0
ICEWS,Thailand,Non-Ally,Strategic partnership upgrade,50th anniversary joint statement on China-Thailand community with shared future,0,0
ICEWS,Thailand,Non-Ally,Strategic partnership upgrade,50th anniversary joint statement on China-Thailand community with shared future,1,0
ICEWS,Thailand,Non-Ally,Strategic partnership upgrade,50th anniversary joint statement on China-Thailand community with shared future,3,0
ICEWS,Thailand,Non-Ally,Strategic partnership upgrade,50th anniversary joint statement on China-Thailand community with shared future,6,0
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE criminal judicial assistance treaty signed,0,-1.372590749225798
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE criminal judicial assistance treaty signed,1,-1.459704698448995
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE criminal judicial assistance treaty signed,3,-0.44254720561376715
ICEWS,United Arab Emirates,Non-Ally,Cultural / people-to-people cooperation,China-UAE criminal judicial assistance treaty signed,6,0.09609879835336
ICEWS,United Arab Emirates,Non-Ally,Strategic partnership upgrade,China-UAE strategic partnership established,0,0.14547269782553487
ICEWS,United Arab Emirates,Non-Ally,Strategic partnership upgrade,China-UAE strategic partnership established,1,-0.44334426474154337
ICEWS,United Arab Emirates,Non-Ally,Strategic partnership upgrade,China-UAE strategic partnership established,3,-0.834515076449702
ICEWS,United Arab Emirates,Non-Ally,Strategic partnership upgrade,China-UAE strategic partnership established,6,-0.3746037861138544
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,Central banks renew currency swap and sign RMB clearing MOU,0,0.37034508296419005
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,Central banks renew currency swap and sign RMB clearing MOU,1,0.5105560369632017
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,Central banks renew currency swap and sign RMB clearing MOU,3,0.7996200251965706
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,Central banks renew currency swap and sign RMB clearing MOU,6,1.255715047490219
ICEWS,United Arab Emirates,Non-Ally,Economic win-win cooperation,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,0,-1.1549538558515102
