db,version,country,event_name,category,post_month,shock
ICEWS,v3,Russia,East-route gas supply contract signed,Economic win-win cooperation,6,0.887808114178114
ICEWS,v3,Russia,East-route gas supply contract signed,Economic win-win cooperation,12,1.9004376422318927
ICEWS,v3,Russia,Joint statement on Silk Road Economic Belt and EEU alignment,Strategic partnership upgrade,0,0.7433859978020892
ICEWS,v3,Russia,Joint statement on Silk Road Economic Belt and EEU alignment,Strategic partnership upgrade,1,-0.33081743887831294
ICEWS,v3,Russia,Joint statement on Silk Road Economic Belt and EEU alignment,Strategic partnership upgrade,3,0.8270025285474444
ICEWS,v3,Russia,Joint statement on Silk Road Economic Belt and EEU alignment,Strategic partnership upgrade,6,-1.5439507271583088
ICEWS,v3,Russia,Joint statement on Silk Road Economic Belt and EEU alignment,Strategic partnership upgrade,12,-0.5010139029188525
ICEWS,v3,Russia,Relations elevated to comprehensive strategic partnership of coordination for a new era,Strategic partnership upgrade,0,0.10379639946889171
ICEWS,v3,Russia,Relations elevated to comprehensive strategic partnership of coordination for a new era,Strategic partnership upgrade,1,-0.5983620174472116
ICEWS,v3,Russia,Relations elevated to comprehensive strategic partnership of coordination for a new era,Strategic partnership upgrade,3,0.2913772945963111
ICEWS,v3,Russia,Relations elevated to comprehensive strategic partnership of coordination for a new era,Strategic partnership upgrade,6,-0.7549033703060218
ICEWS,v3,Russia,Relations elevated to comprehensive strategic partnership of coordination for a new era,Strategic partnership upgrade,12,-0.7157890507835439
ICEWS,v3,Russia,Power of Siberia gas pipeline begins deliveries,Economic win-win cooperation,0,-1.4384235429217722
ICEWS,v3,Russia,Power of Siberia gas pipeline begins deliveries,Economic win-win cooperation,1,-0.3238687071674543
ICEWS,v3,Russia,Power of Siberia gas pipeline begins deliveries,Economic win-win cooperation,3,-2.389612329559429
ICEWS,v3,Russia,Power of Siberia gas pipeline begins deliveries,Economic win-win cooperation,6,-1.3993092233992943
ICEWS,v3,Russia,Power of Siberia gas pipeline begins deliveries,Economic win-win cooperation,12,-1.299053501700632
ICEWS,v3,Russia,Joint statement on international relations entering a new era,Strategic partnership upgrade,0,-0.14145399234962416
ICEWS,v3,Russia,Joint statement on international relations entering a new era,Strategic partnership upgrade,1,-0.8455900588305187
ICEWS,v3,Russia,Joint statement on international relations entering a new era,Strategic partnership upgrade,3,-2.106126637906313
ICEWS,v3,Russia,Joint statement on international relations entering a new era,Strategic partnership upgrade,6,-0.2517562587234349
ICEWS,v3,Russia,Joint statement on international relations entering a new era,Strategic partnership upgrade,12,-0.4072034009750131
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish comprehensive strategic partnership,Strategic partnership upgrade,0,0.0425860368499727
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish comprehensive strategic partnership,Strategic partnership upgrade,1,-0.1826111817877482
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish comprehensive strategic partnership,Strategic partnership upgrade,3,0.4690119005116844
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish comprehensive strategic partnership,Strategic partnership upgrade,6,0.6526863812442163
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish comprehensive strategic partnership,Strategic partnership upgrade,12,0.8020698792084899
ICEWS,v3,Saudi Arabia,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,Pandemic / crisis aid,0,1.1872802702536167
ICEWS,v3,Saudi Arabia,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,Pandemic / crisis aid,1,0.21678151689831762
ICEWS,v3,Saudi Arabia,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,Pandemic / crisis aid,3,0.3498796243069911
ICEWS,v3,Saudi Arabia,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,Pandemic / crisis aid,6,-0.923061278986831
ICEWS,v3,Saudi Arabia,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,Pandemic / crisis aid,12,-0.14422008053524096
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish strategic friendly relations,Strategic partnership upgrade,0,-0.2270519333646349
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish strategic friendly relations,Strategic partnership upgrade,1,1.5920220954751043
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish strategic friendly relations,Strategic partnership upgrade,3,-0.5880535307981934
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish strategic friendly relations,Strategic partnership upgrade,6,-0.9436717147083471
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish strategic friendly relations,Strategic partnership upgrade,12,-0.5880535307981934
ICEWS,v3,Saudi Arabia,Mina Hajj stampede kills Chinese pilgrims,Pandemic / disaster shock,0,-1.6346780785101376
ICEWS,v3,Saudi Arabia,Mina Hajj stampede kills Chinese pilgrims,Pandemic / disaster shock,1,-2.3350538991987877
ICEWS,v3,Saudi Arabia,Mina Hajj stampede kills Chinese pilgrims,Pandemic / disaster shock,3,-1.254927806641865
ICEWS,v3,Saudi Arabia,Mina Hajj stampede kills Chinese pilgrims,Pandemic / disaster shock,6,-1.961333189485412
ICEWS,v3,Saudi Arabia,Mina Hajj stampede kills Chinese pilgrims,Pandemic / disaster shock,12,-1.8245872886536394
ICEWS,v3,Saudi Arabia,Abqaiq-Khurais attack disrupts Saudi oil supply,Security threat,0,-0.8441722901387549
ICEWS,v3,Saudi Arabia,Abqaiq-Khurais attack disrupts Saudi oil supply,Security threat,1,-1.638274267248737
ICEWS,v3,Saudi Arabia,Abqaiq-Khurais attack disrupts Saudi oil supply,Security threat,3,1.276760501620546
ICEWS,v3,Saudi Arabia,Abqaiq-Khurais attack disrupts Saudi oil supply,Security threat,6,0.5543342159562333
ICEWS,v3,Saudi Arabia,Abqaiq-Khurais attack disrupts Saudi oil supply,Security threat,12,-0.48401176540184254
ICEWS,v3,Saudi Arabia,COVID-19 pandemic and oil price war slash China oil demand,Pandemic / disaster shock,0,-0.5939031938562023
ICEWS,v3,Saudi Arabia,COVID-19 pandemic and oil price war slash China oil demand,Pandemic / disaster shock,1,0.40447705548527524
ICEWS,v3,Saudi Arabia,COVID-19 pandemic and oil price war slash China oil demand,Pandemic / disaster shock,3,-0.8961746134474768
ICEWS,v3,Saudi Arabia,COVID-19 pandemic and oil price war slash China oil demand,Pandemic / disaster shock,6,-1.632249175214278
ICEWS,v3,Saudi Arabia,COVID-19 pandemic and oil price war slash China oil demand,Pandemic / disaster shock,12,-1.2388530332579781
ICEWS,v3,Saudi Arabia,Saudi Arabia becomes Chinese group tourism destination,Economic win-win cooperation,0,0.626024074301384
ICEWS,v3,Saudi Arabia,Saudi Arabia becomes Chinese group tourism destination,Economic win-win cooperation,1,-0.006601273239400993
ICEWS,v3,Saudi Arabia,Saudi Arabia becomes Chinese group tourism destination,Economic win-win cooperation,3,-0.15738061641612117
ICEWS,v3,Saudi Arabia,Saudi Arabia becomes Chinese group tourism destination,Economic win-win cooperation,6,0.09449845255557389
ICEWS,v3,Saudi Arabia,Saudi Arabia becomes Chinese group tourism destination,Economic win-win cooperation,12,0.09449845255557389
ICEWS,v3,Saudi Arabia,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,Economic win-win cooperation,0,-0.3024391025889307
ICEWS,v3,Saudi Arabia,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,Economic win-win cooperation,1,-0.3024391025889307
ICEWS,v3,Saudi Arabia,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,Economic win-win cooperation,3,-0.3024391025889307
ICEWS,v3,Saudi Arabia,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,Economic win-win cooperation,6,-0.3024391025889307
ICEWS,v3,Saudi Arabia,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,Economic win-win cooperation,12,-0.3024391025889307
ICEWS,v3,Saudi Arabia,PBOC and SAMA sign bilateral currency swap agreement,Economic win-win cooperation,0,0
ICEWS,v3,Saudi Arabia,PBOC and SAMA sign bilateral currency swap agreement,Economic win-win cooperation,1,0
ICEWS,v3,Saudi Arabia,PBOC and SAMA sign bilateral currency swap agreement,Economic win-win cooperation,3,0
ICEWS,v3,Saudi Arabia,PBOC and SAMA sign bilateral currency swap agreement,Economic win-win cooperation,6,0
ICEWS,v3,Saudi Arabia,PBOC and SAMA sign bilateral currency swap agreement,Economic win-win cooperation,12,0
ICEWS,v3,Saudi Arabia,China launches unilateral visa-free trial for Saudi citizens,Cultural / people-to-people cooperation,0,0
ICEWS,v3,Saudi Arabia,China launches unilateral visa-free trial for Saudi citizens,Cultural / people-to-people cooperation,1,0
ICEWS,v3,Saudi Arabia,China launches unilateral visa-free trial for Saudi citizens,Cultural / people-to-people cooperation,3,0
ICEWS,v3,Saudi Arabia,China launches unilateral visa-free trial for Saudi citizens,Cultural / people-to-people cooperation,6,0
ICEWS,v3,Saudi Arabia,China and Saudi Arabia sign mutual visa exemption for diplomatic passport holders,Cultural / people-to-people cooperation,0,0
ICEWS,v3,Singapore,Joint Council for Bilateral Cooperation launched,Economic win-win cooperation,0,0.6915222473768419
ICEWS,v3,Singapore,Joint Council for Bilateral Cooperation launched,Economic win-win cooperation,1,-1.0560335020788234
ICEWS,v3,Singapore,Joint Council for Bilateral Cooperation launched,Economic win-win cooperation,3,0.173535750848137
ICEWS,v3,Singapore,Joint Council for Bilateral Cooperation launched,Economic win-win cooperation,6,0.9024038484964862
ICEWS,v3,Singapore,Joint Council for Bilateral Cooperation launched,Economic win-win cooperation,12,0.07818993426319934
ICEWS,v3,Singapore,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,Sovereignty dispute,0,-2.374758361789154
ICEWS,v3,Singapore,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,Sovereignty dispute,1,-1.6188565394896701
ICEWS,v3,Singapore,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,Sovereignty dispute,3,-0.5177639564493929
ICEWS,v3,Singapore,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,Sovereignty dispute,6,8.389480895215073e-4
ICEWS,v3,Singapore,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,Sovereignty dispute,12,-1.2371671629044003
ICEWS,v3,Singapore,Tianjin Eco-City Framework Agreement signed,Economic win-win cooperation,0,-0.1959099781008039
ICEWS,v3,Singapore,Tianjin Eco-City Framework Agreement signed,Economic win-win cooperation,1,0.7125169742383674
ICEWS,v3,Singapore,Tianjin Eco-City Framework Agreement signed,Economic win-win cooperation,3,-0.8017932470591368
ICEWS,v3,Singapore,Tianjin Eco-City Framework Agreement signed,Economic win-win cooperation,6,0.5032573927070177
ICEWS,v3,Singapore,Tianjin Eco-City Framework Agreement signed,Economic win-win cooperation,12,0.07053811070548333
ICEWS,v3,Singapore,China-Singapore Free Trade Agreement signed,Economic win-win cooperation,0,-0.1456983956090634
ICEWS,v3,Singapore,China-Singapore Free Trade Agreement signed,Economic win-win cooperation,1,0.6078344495745056
ICEWS,v3,Singapore,China-Singapore Free Trade Agreement signed,Economic win-win cooperation,3,0.7138458133700711
ICEWS,v3,Singapore,China-Singapore Free Trade Agreement signed,Economic win-win cooperation,6,-0.9896486007253004
ICEWS,v3,Singapore,China-Singapore Free Trade Agreement signed,Economic win-win cooperation,12,0.61428380963245
ICEWS,v3,Singapore,Singapore and China establish bilateral currency swap arrangement,Economic win-win cooperation,0,-0.6341191203933418
ICEWS,v3,Singapore,Singapore and China establish bilateral currency swap arrangement,Economic win-win cooperation,1,-0.6320765960493624
ICEWS,v3,Singapore,Singapore and China establish bilateral currency swap arrangement,Economic win-win cooperation,3,-0.28419446971764717
ICEWS,v3,Singapore,Singapore and China establish bilateral currency swap arrangement,Economic win-win cooperation,6,-0.19747502552013252
ICEWS,v3,Singapore,Singapore and China establish bilateral currency swap arrangement,Economic win-win cooperation,12,-2.173640645355278
ICEWS,v3,Singapore,Singapore military vehicles detained in Hong Kong,Detention / judicial dispute,0,-1.173739873499143
ICEWS,v3,Singapore,Singapore military vehicles detained in Hong Kong,Detention / judicial dispute,1,-0.3071102644353333
ICEWS,v3,Singapore,Singapore military vehicles detained in Hong Kong,Detention / judicial dispute,3,1.7394179767556452
ICEWS,v3,Singapore,Singapore military vehicles detained in Hong Kong,Detention / judicial dispute,6,-0.04160050738124044
ICEWS,v3,Singapore,Singapore military vehicles detained in Hong Kong,Detention / judicial dispute,12,0.9503704102864337
ICEWS,v3,Singapore,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,Economic win-win cooperation,0,1.2238178913606919
ICEWS,v3,Singapore,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,Economic win-win cooperation,1,0.8946035340792455
ICEWS,v3,Singapore,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,Economic win-win cooperation,3,1.0009735913595397
ICEWS,v3,Singapore,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,Economic win-win cooperation,6,0.46110203228729923
ICEWS,v3,Singapore,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,Economic win-win cooperation,12,1.324305622044664
ICEWS,v3,Singapore,China-Singapore FTA upgrade protocol signed,Economic win-win cooperation,0,-0.6874019103536686
ICEWS,v3,Singapore,China-Singapore FTA upgrade protocol signed,Economic win-win cooperation,1,0.035452277580774516
ICEWS,v3,Singapore,China-Singapore FTA upgrade protocol signed,Economic win-win cooperation,3,0.9062779640852267
ICEWS,v3,Singapore,China-Singapore FTA upgrade protocol signed,Economic win-win cooperation,6,-0.1825498689364573
ICEWS,v3,Singapore,China-Singapore FTA upgrade protocol signed,Economic win-win cooperation,12,0.10724907666184502
ICEWS,v3,Singapore,Relations elevated to all-round high-quality future-oriented partnership,Strategic partnership upgrade,0,0.300449184807207
ICEWS,v3,Singapore,Relations elevated to all-round high-quality future-oriented partnership,Strategic partnership upgrade,1,0.300449184807207
ICEWS,v3,Singapore,Relations elevated to all-round high-quality future-oriented partnership,Strategic partnership upgrade,3,0.300449184807207
ICEWS,v3,Singapore,Relations elevated to all-round high-quality future-oriented partnership,Strategic partnership upgrade,6,0.300449184807207
ICEWS,v3,Singapore,Relations elevated to all-round high-quality future-oriented partnership,Strategic partnership upgrade,12,0.300449184807207
ICEWS,v3,Singapore,30-day mutual visa exemption,Cultural / people-to-people cooperation,0,0
ICEWS,v3,Singapore,30-day mutual visa exemption,Cultural / people-to-people cooperation,1,0
ICEWS,v3,Singapore,30-day mutual visa exemption,Cultural / people-to-people cooperation,3,0
ICEWS,v3,Singapore,30-day mutual visa exemption,Cultural / people-to-people cooperation,6,0
ICEWS,v3,Singapore,30-day mutual visa exemption,Cultural / people-to-people cooperation,12,0
ICEWS,v3,Singapore,China-Singapore FTA further upgraded,Economic win-win cooperation,0,0
ICEWS,v3,Singapore,China-Singapore FTA further upgraded,Economic win-win cooperation,1,0
ICEWS,v3,Singapore,China-Singapore FTA further upgraded,Economic win-win cooperation,3,0
ICEWS,v3,Singapore,China-Singapore FTA further upgraded,Economic win-win cooperation,6,0
ICEWS,v3,Singapore,China-Singapore FTA further upgraded,Economic win-win cooperation,12,0
ICEWS,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,0,-0.07907246076874475
ICEWS,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,1,0.09554882322384306
ICEWS,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,3,-0.4411751714884996
ICEWS,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,6,-1.0553191755447242
ICEWS,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,12,-0.5686965373388629
ICEWS,v3,South Korea,ROKS Cheonan sinking,Security threat,0,-0.22945709979642692
ICEWS,v3,South Korea,ROKS Cheonan sinking,Security threat,1,-0.05466722401609819
ICEWS,v3,South Korea,ROKS Cheonan sinking,Security threat,3,-1.2074537743510967
ICEWS,v3,South Korea,ROKS Cheonan sinking,Security threat,6,-0.6608509009256601
ICEWS,v3,South Korea,ROKS Cheonan sinking,Security threat,12,0.24869854300755118
ICEWS,v3,South Korea,Yeonpyeong Island shelling,Security threat,0,-0.27374267453358636
ICEWS,v3,South Korea,Yeonpyeong Island shelling,Security threat,1,-1.0669052154869005
ICEWS,v3,South Korea,Yeonpyeong Island shelling,Security threat,3,1.1664703723466427
ICEWS,v3,South Korea,Yeonpyeong Island shelling,Security threat,6,0.42865310762104425
ICEWS,v3,South Korea,Yeonpyeong Island shelling,Security threat,12,-0.19583983956584172
ICEWS,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,0,0.04002024152438822
ICEWS,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,1,0.35496734869610413
ICEWS,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,3,0.010359676962896532
ICEWS,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,6,0.3782527574459317
ICEWS,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,12,0.31353915543857735
ICEWS,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,0,-0.03538039566279508
ICEWS,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,1,-0.8858580171901796
ICEWS,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,3,0.49653857757545916
ICEWS,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,6,1.0271988115627522
ICEWS,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,12,-0.5679485912742943
ICEWS,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,0,-1.5149403522544964
ICEWS,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,1,-0.49568042043386007
ICEWS,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,3,-1.3942672968817735
ICEWS,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,6,-1.7903986536770062
ICEWS,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,12,-1.0010079096033966
ICEWS,v3,South Korea,THAAD deployment announced,Security threat,0,-0.6719990157949626
ICEWS,v3,South Korea,THAAD deployment announced,Security threat,1,-0.22572235277146036
ICEWS,v3,South Korea,THAAD deployment announced,Security threat,3,-1.45872920872426
ICEWS,v3,South Korea,THAAD deployment announced,Security threat,6,-0.46460722833042756
ICEWS,v3,South Korea,THAAD deployment announced,Security threat,12,-0.573934356336519
ICEWS,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,0,-0.01737056128826775
ICEWS,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,1,-0.9833267457726456
ICEWS,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,3,0.05971194965477833
ICEWS,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,6,-2.011973527808925
ICEWS,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,12,0.40540122994782646
ICEWS,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,0,-1.0559971405540853
ICEWS,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,1,-0.7555737668858131
ICEWS,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,3,-0.8645706201152921
ICEWS,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,6,-0.15326795394740866
ICEWS,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,12,1.453811906647465
ICEWS,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,0,0.37278039651816686
ICEWS,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,1,1.0532933912317481
ICEWS,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,3,1.273648991419984
ICEWS,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,6,1.5422160153399103
ICEWS,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,12,1.6619996257179324
ICEWS,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,0,0
ICEWS,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,1,0
ICEWS,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,3,0
ICEWS,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,6,0
ICEWS,v3,South Korea,US-Japan-South Korea Camp David summit criticizes China,Negative strategic positioning,12,0
ICEWS,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,0,0
ICEWS,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,1,0
ICEWS,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,3,0
ICEWS,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,6,0
ICEWS,v3,South Korea,First vice-ministerial China-ROK 2+2 diplomatic and security dialogue,High-level visit,12,0
ICEWS,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,0,0.10900453519931386
ICEWS,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,1,0.950733525613396
ICEWS,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,3,-1.2389221113887454
ICEWS,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,6,1.0133438452550252
ICEWS,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,12,-0.10720788399193826
ICEWS,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,0,0.13214038335456357
ICEWS,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,1,0.6314807274701673
ICEWS,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,3,-0.8814221547263487
ICEWS,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,6,-1.671744598330322
ICEWS,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,12,-0.9921992246083005
ICEWS,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,0,2.670116353232704
ICEWS,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,1,1.5680477180078833
ICEWS,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,3,2.511061545929277
ICEWS,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,6,3.1646108688694143
ICEWS,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,12,2.507202512632313
ICEWS,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,0,-0.15865514626951038
ICEWS,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,1,1.253936078964098
ICEWS,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,3,-1.0978099408939415
ICEWS,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,6,0.4671685175052861
ICEWS,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,12,0.509373308249238
ICEWS,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,0,0.5711464351959431
ICEWS,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,1,-0.6908751493635501
ICEWS,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,3,0.6476558967094413
ICEWS,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,6,0.1737770692536971
ICEWS,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,12,-0.5969596699011083
ICEWS,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,0,-0.08363728908947532
ICEWS,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,1,-0.6314775859537247
ICEWS,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,3,1.1149272411414968
ICEWS,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,6,-0.31842598774558145
ICEWS,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,12,0.7627903984729534
ICEWS,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,0,0.9931861353092575
ICEWS,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,1,0.8925350245811565
ICEWS,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,3,0.8925350245811565
ICEWS,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,6,0.8925350245811565
ICEWS,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,12,0.8925350245811565
ICEWS,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,0,0
ICEWS,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,1,0
ICEWS,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,3,0
ICEWS,v3,Spain,China-Spain Action Plan 2025-2028 released,Strategic partnership upgrade,6,0
ICEWS,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,0,0.07426273636807143
ICEWS,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,1,-0.12599455577367397
ICEWS,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,3,1.3362379885079816
ICEWS,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,6,-0.06989956091618524
ICEWS,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,12,-0.18474154603592266
ICEWS,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,0,1.8704759037134406
ICEWS,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,1,3.2463807194991348
ICEWS,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,3,1.597702149558542
ICEWS,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,6,1.7370215979630317
ICEWS,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,12,0.9680756925087759
ICEWS,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,0,0.738560581090146
ICEWS,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,1,1.406944185027136
ICEWS,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,3,0.17856947013655372
ICEWS,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,6,-0.4199889934389968
ICEWS,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,12,-0.4792380992184886
ICEWS,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,0,-0.19011418773530836
ICEWS,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,1,-4.877625565296078
ICEWS,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,3,0.1054734423917405
