Partner,Index_Type,YearMonth,Index_Value
Australia,CHN->Partner,2007-10,1.5763436624970826
Australia,CHN->Partner,2007-11,1.2744382066998678
Australia,CHN->Partner,2007-12,1.56677696450293
Australia,CHN->Partner,2008-01,2.378031530608185
Australia,CHN->Partner,2008-02,1.9920070416331672
Australia,CHN->Partner,2008-03,-0.16243673626437882
Australia,CHN->Partner,2008-04,1.2813201675040098
Australia,CHN->Partner,2008-05,2.1247008045695264
Australia,CHN->Partner,2008-06,1.0330916004210415
Australia,CHN->Partner,2008-07,0.6949234825997923
Australia,CHN->Partner,2008-08,1.3503935350095535
Australia,CHN->Partner,2008-09,1.862094620133739
Australia,CHN->Partner,2008-10,1.5506500376076193
Australia,CHN->Partner,2008-11,1.9430993991018966
Australia,CHN->Partner,2008-12,1.4076438716244954
Australia,CHN->Partner,2009-01,1.9702220860315904
Australia,CHN->Partner,2009-02,2.263563267264354
Australia,CHN->Partner,2009-03,1.8539744032357675
Australia,CHN->Partner,2009-04,2.4887589768255864
Australia,CHN->Partner,2009-05,2.2456660613864976
Australia,CHN->Partner,2009-06,1.1981358569898308
Australia,CHN->Partner,2009-07,-0.9211443617893469
Australia,CHN->Partner,2009-08,0.9181236047999874
Australia,CHN->Partner,2009-09,1.2273962970325574
Australia,CHN->Partner,2009-10,1.1362802541615817
Australia,CHN->Partner,2009-11,1.4505878582926854
Australia,CHN->Partner,2009-12,1.198041569087394
Australia,CHN->Partner,2010-01,-0.03762411995985104
Australia,CHN->Partner,2010-02,1.8010676059838904
Australia,CHN->Partner,2010-03,0.2410263793586811
Australia,CHN->Partner,2010-04,-0.8158666844186779
Australia,CHN->Partner,2010-05,1.3584570602764057
Australia,CHN->Partner,2010-06,1.5504909931250523
Australia,CHN->Partner,2010-07,0.45189645957168345
Australia,CHN->Partner,2010-08,0.420390003870299
Australia,CHN->Partner,2010-09,1.3984782087093404
Australia,CHN->Partner,2010-10,2.097425695187603
Australia,CHN->Partner,2010-11,0.8243178415887105
Australia,CHN->Partner,2010-12,1.6052444727365582
Australia,CHN->Partner,2011-01,2.407427099983458
Australia,CHN->Partner,2011-02,0.4977555342243143
Australia,CHN->Partner,2011-03,0.5983070109306254
Australia,CHN->Partner,2011-04,2.341244659731535
Australia,CHN->Partner,2011-05,0.9410115706702467
Australia,CHN->Partner,2011-06,1.502663445228583
Australia,CHN->Partner,2011-07,0.9321695700678809
Australia,CHN->Partner,2011-08,0.8168848724263409
Australia,CHN->Partner,2011-09,1.6451283705853488
Australia,CHN->Partner,2011-10,0.30288782212783616
Australia,CHN->Partner,2011-11,0.9849815006939018
Australia,CHN->Partner,2011-12,2.197735407116559
Australia,CHN->Partner,2012-01,0.23427669048788502
