Partner,Index_Type,YearMonth,Index_Value
Australia,Partner->CHN,2003-07,2.9999999999999964
Australia,Partner->CHN,2003-08,2.7383250644752337
Australia,Partner->CHN,2003-09,2.3620192023179847
Australia,Partner->CHN,2003-10,3.048126295463705
Australia,Partner->CHN,2003-11,1.7763568394002505e-15
Australia,Partner->CHN,2003-12,1.7763568394002505e-15
Australia,Partner->CHN,2004-01,1.7763568394002505e-15
Australia,Partner->CHN,2004-02,5.400000000000002
Australia,Partner->CHN,2004-03,3.4499999999999975
Australia,Partner->CHN,2004-04,1.5500996011983865
Australia,Partner->CHN,2004-05,-0.09999999999999964
Australia,Partner->CHN,2004-06,3.4666666666666686
Australia,Partner->CHN,2004-07,2.2322830659464685
Australia,Partner->CHN,2004-08,1.1032245486636203
Australia,Partner->CHN,2004-09,2.462996527897669
Australia,Partner->CHN,2004-10,3.9755360467304346
Australia,Partner->CHN,2004-11,5.199999999999996
Australia,Partner->CHN,2004-12,5.199999999999996
Australia,Partner->CHN,2005-01,5.199999999999996
Australia,Partner->CHN,2005-02,0.9500000000000011
Australia,Partner->CHN,2005-03,4.0
Australia,Partner->CHN,2005-04,2.6632184928311116
Australia,Partner->CHN,2005-05,1.1483587802638429
Australia,Partner->CHN,2005-06,2.4736110510835996
Australia,Partner->CHN,2005-07,4.999999999999998
Australia,Partner->CHN,2005-08,4.249999999999998
Australia,Partner->CHN,2005-09,3.8702723579630476
Australia,Partner->CHN,2005-10,3.5
Australia,Partner->CHN,2005-11,3.3999999999999986
Australia,Partner->CHN,2005-12,5.199999999999996
Australia,Partner->CHN,2006-01,3.0999999999999996
Australia,Partner->CHN,2006-02,-3.3045467969716027
Australia,Partner->CHN,2006-03,-6.8
Australia,Partner->CHN,2006-04,4.0392050374020005
Australia,Partner->CHN,2006-05,2.8810054962969343
Australia,Partner->CHN,2006-06,1.8120012400277279
Australia,Partner->CHN,2006-07,5.066666666666663
Australia,Partner->CHN,2006-08,-0.8000000000000025
Australia,Partner->CHN,2006-09,5.466666666666665
Australia,Partner->CHN,2006-10,5.199999999999996
Australia,Partner->CHN,2006-11,1.1610240509919443
Australia,Partner->CHN,2006-12,1.5954529791364607
Australia,Partner->CHN,2007-01,0.8333333333333339
Australia,Partner->CHN,2007-02,2.5749999999999975
Australia,Partner->CHN,2007-03,0.9500000000000011
Australia,Partner->CHN,2007-04,2.7399999999999984
Australia,Partner->CHN,2007-05,2.6234096828651037
Australia,Partner->CHN,2007-06,2.5078086890234843
Australia,Partner->CHN,2007-07,2.6999999999999993
Australia,Partner->CHN,2007-08,4.499999999999998
Australia,Partner->CHN,2007-09,3.049018870847288
Australia,Partner->CHN,2007-10,4.299999999999994
Australia,Partner->CHN,2007-11,3.0999999999999996
Australia,Partner->CHN,2007-12,4.482247898803326
Australia,Partner->CHN,2008-01,6.0
Australia,Partner->CHN,2008-02,2.822351573984335
Australia,Partner->CHN,2008-03,2.3372188238948635
Australia,Partner->CHN,2008-04,1.7266685559709298
Australia,Partner->CHN,2008-05,4.117691453623978
Australia,Partner->CHN,2008-06,-0.4240259795473804
Australia,Partner->CHN,2008-07,-1.9250000000000025
Australia,Partner->CHN,2008-08,-1.9999999999999982
Australia,Partner->CHN,2008-09,4.949999999999999
Australia,Partner->CHN,2008-10,2.847767144908305
Australia,Partner->CHN,2008-11,4.662519993217444
Australia,Partner->CHN,2008-12,5.174745600327327
Australia,Partner->CHN,2009-01,5.703722986377809
Australia,Partner->CHN,2009-02,6.2500000000000036
Australia,Partner->CHN,2009-03,2.009851481508626
Australia,Partner->CHN,2009-04,-1.1999999999999975
Australia,Partner->CHN,2009-05,5.199999999999996
Australia,Partner->CHN,2009-06,3.6000000000000014
Australia,Partner->CHN,2009-07,-1.3425940192897823
Australia,Partner->CHN,2009-08,1.7353121137481438
Australia,Partner->CHN,2009-09,0.1186399154342741
Australia,Partner->CHN,2009-10,2.7157967817071356
Australia,Partner->CHN,2009-11,2.6090329837423045
Australia,Partner->CHN,2009-12,3.132751893161606
Australia,Partner->CHN,2010-01,3.6766251733147435
Australia,Partner->CHN,2010-02,4.2414284285428465
Australia,Partner->CHN,2010-03,5.085902268419062
Australia,Partner->CHN,2010-04,-1.9999999999999982
Australia,Partner->CHN,2010-05,2.663724764365753
Australia,Partner->CHN,2010-06,0.4999999999999982
Australia,Partner->CHN,2010-07,-5.0
Australia,Partner->CHN,2010-08,-2.444300145517028
Australia,Partner->CHN,2010-09,1.1999999999999993
Australia,Partner->CHN,2010-10,1.9000000000000004
Australia,Partner->CHN,2010-11,0.8499999999999996
Australia,Partner->CHN,2010-12,1.7763568394002505e-15
Australia,Partner->CHN,2011-01,1.9000000000000004
Australia,Partner->CHN,2011-02,1.0
Australia,Partner->CHN,2011-03,0.48912529307605546
Australia,Partner->CHN,2011-04,2.7537821863767906
Australia,Partner->CHN,2011-05,2.992978791800322
Australia,Partner->CHN,2011-06,3.236335345030996
Australia,Partner->CHN,2011-07,3.466310157464333
Australia,Partner->CHN,2011-08,3.6999999999999993
Australia,Partner->CHN,2011-09,-0.9999999999999982
Australia,Partner->CHN,2011-10,1.6491106406735145
Australia,Partner->CHN,2011-11,4.999999999999998
Australia,Partner->CHN,2011-12,-0.40000000000000036
Australia,Partner->CHN,2012-01,-7.0
Australia,Partner->CHN,2012-02,1.0
Australia,Partner->CHN,2012-03,4.999999999999998
Australia,Partner->CHN,2012-04,2.9999999999999964
Australia,Partner->CHN,2012-05,4.700318468107579
Australia,Partner->CHN,2012-06,1.0
Australia,Partner->CHN,2012-07,1.5476746310952763
Australia,Partner->CHN,2012-08,2.1203448873193373
Australia,Partner->CHN,2012-09,2.7191515578197887
Australia,Partner->CHN,2012-10,3.345287496850558
Australia,Partner->CHN,2012-11,4.0
Australia,Partner->CHN,2012-12,0.6517662684903041
Australia,Partner->CHN,2013-01,1.6753004507837979
Australia,Partner->CHN,2013-02,2.7887456558512564
Australia,Partner->CHN,2013-03,4.0
Australia,Partner->CHN,2013-04,2.0
Australia,Partner->CHN,2013-05,1.0
Australia,Partner->CHN,2013-06,3.3999999999999986
Australia,Partner->CHN,2013-07,2.982546276792368
Australia,Partner->CHN,2013-08,4.0
Australia,Partner->CHN,2013-09,6.0
Australia,Partner->CHN,2013-10,1.3559648389099674
Australia,Partner->CHN,2013-11,-0.03333333333333499
Australia,Partner->CHN,2013-12,0.5765636938725898
Australia,Partner->CHN,2014-01,1.220379357898688
Australia,Partner->CHN,2014-02,1.9000000000000004
Australia,Partner->CHN,2014-03,0.5000000000000036
Australia,Partner->CHN,2014-04,2.4115604245598696
Australia,Partner->CHN,2014-05,1.0961524227066324
Australia,Partner->CHN,2014-06,-1.6353267507817932
