h,estimate,se,pvalue,n,n_country,window_id,db,trade,pol_var
4,0.0126955325862575,0.0193052553372699,0.510781987829098,660,11,14,Tsinghua,Trade_Exports,Pol_Agg
5,-0.0166642703905235,0.0117244913874707,0.155223348015346,660,11,14,Tsinghua,Trade_Exports,Pol_Agg
6,0.0612716803135084,0.0188329282463548,0.00114019395220114,660,11,14,Tsinghua,Trade_Exports,Pol_Agg
0,-0.00835471079508585,0.0201461799180744,0.678358262245761,660,11,14,Tsinghua,Trade_Imports,Pol_Agg
1,0.0587417128659382,0.0194334688995405,0.00250523382936181,660,11,14,Tsinghua,Trade_Imports,Pol_Agg
2,0.000952196364191185,0.0245106433407945,0.969011351056813,660,11,14,Tsinghua,Trade_Imports,Pol_Agg
3,0.0227617675545695,0.0251765441665218,0.365949665592257,660,11,14,Tsinghua,Trade_Imports,Pol_Agg
4,0.0226444755831597,0.0183626314956134,0.217507687620524,660,11,14,Tsinghua,Trade_Imports,Pol_Agg
5,-0.0337754791490293,0.0357024109286333,0.344134323013386,660,11,14,Tsinghua,Trade_Imports,Pol_Agg
6,0.000457311156705463,0.0252894239747959,0.98557256081404,660,11,14,Tsinghua,Trade_Imports,Pol_Agg
0,-0.00154254574171803,0.00720233900765053,0.830412238199662,1494,25,15,GDELT,Trade_Total,Pol_Agg
1,-0.00354067562265554,0.00548274905349503,0.518418777867371,1494,25,15,GDELT,Trade_Total,Pol_Agg
2,0.000172583132680476,0.00249028585420018,0.944748804721793,1494,25,15,GDELT,Trade_Total,Pol_Agg
3,-0.00250064236005597,0.00385935503057998,0.517021770122945,1494,25,15,GDELT,Trade_Total,Pol_Agg
4,0.00395367063416999,0.0040116874952446,0.324359855365781,1494,25,15,GDELT,Trade_Total,Pol_Agg
5,-0.000713358006422454,0.00437126795302332,0.870366896218208,1494,25,15,GDELT,Trade_Total,Pol_Agg
6,0.00768280509681709,0.00805661736076618,0.340285226701801,1494,25,15,GDELT,Trade_Total,Pol_Agg
0,-0.0033525151281407,0.00594862335718973,0.573041148197203,1494,25,15,GDELT,Trade_Total,Pol_CHN_Partner
1,-0.00452159830244284,0.00506488951296895,0.371999719721235,1494,25,15,GDELT,Trade_Total,Pol_CHN_Partner
2,-0.00246599664154947,0.00211167663607585,0.242891142168227,1494,25,15,GDELT,Trade_Total,Pol_CHN_Partner
3,-1.98488203903159e-05,0.00349500789456173,0.995468684854217,1494,25,15,GDELT,Trade_Total,Pol_CHN_Partner
4,0.00607848732614755,0.00389971816087534,0.119067606493395,1494,25,15,GDELT,Trade_Total,Pol_CHN_Partner
5,-0.000258701419098209,0.00468233548326656,0.955938889936042,1494,25,15,GDELT,Trade_Total,Pol_CHN_Partner
6,0.00784667619944395,0.00741812284344062,0.290159796713561,1494,25,15,GDELT,Trade_Total,Pol_CHN_Partner
0,0.000616375551182525,0.00737775730028346,0.933418109500582,1494,25,15,GDELT,Trade_Total,Pol_Partner_CHN
1,-0.00128770948116928,0.00453815769310604,0.77660075238624,1494,25,15,GDELT,Trade_Total,Pol_Partner_CHN
2,0.00191604417368809,0.00308462974102316,0.534495301052446,1494,25,15,GDELT,Trade_Total,Pol_Partner_CHN
3,-0.00260704806950585,0.00447570476152985,0.560237457257089,1494,25,15,GDELT,Trade_Total,Pol_Partner_CHN
4,0.00201475786389024,0.00455065773845031,0.657953860983643,1494,25,15,GDELT,Trade_Total,Pol_Partner_CHN
5,0.000714813215762152,0.0039493429983876,0.856371127023022,1494,25,15,GDELT,Trade_Total,Pol_Partner_CHN
6,0.00842555138337571,0.00760829095580599,0.268113643037471,1494,25,15,GDELT,Trade_Total,Pol_Partner_CHN
0,0.000416536558945992,0.00620924232083975,0.946515376617787,1494,25,15,GDELT,Trade_Exports,Pol_Agg
1,-0.002582099354083,0.00658017967571568,0.69475854894792,1494,25,15,GDELT,Trade_Exports,Pol_Agg
2,-0.00388071527912996,0.00387026167896258,0.316005144365755,1494,25,15,GDELT,Trade_Exports,Pol_Agg
3,0.00110729963885532,0.00444984334872956,0.803484440778341,1494,25,15,GDELT,Trade_Exports,Pol_Agg
4,0.00581196054425208,0.00412874546328432,0.159225263253594,1494,25,15,GDELT,Trade_Exports,Pol_Agg
5,0.00101629013954081,0.00425808708203075,0.811359205368389,1494,25,15,GDELT,Trade_Exports,Pol_Agg
6,0.00851063621208768,0.00837189250241499,0.309356812255798,1494,25,15,GDELT,Trade_Exports,Pol_Agg
0,-0.00105583149563499,0.00586361968805141,0.85710169785666,1494,25,15,GDELT,Trade_Exports,Pol_CHN_Partner
1,-0.00454705905583468,0.00670736814233694,0.497822414059537,1494,25,15,GDELT,Trade_Exports,Pol_CHN_Partner
2,-0.0033092044918518,0.00321892366101824,0.303927766597672,1494,25,15,GDELT,Trade_Exports,Pol_CHN_Partner
3,0.00254564949296287,0.0033186064985147,0.443031655600363,1494,25,15,GDELT,Trade_Exports,Pol_CHN_Partner
4,0.00702563884654663,0.00374494024251401,0.0606504784841262,1494,25,15,GDELT,Trade_Exports,Pol_CHN_Partner
5,0.00166118107003057,0.00415839907887877,0.689542426440695,1494,25,15,GDELT,Trade_Exports,Pol_CHN_Partner
6,0.00969869191211769,0.00758062245085504,0.200754211933627,1494,25,15,GDELT,Trade_Exports,Pol_CHN_Partner
0,0.0014872148522196,0.00641536016189704,0.81667708876198,1494,25,15,GDELT,Trade_Exports,Pol_Partner_CHN
1,0.00015340375394015,0.00507800125956029,0.97589999173532,1494,25,15,GDELT,Trade_Exports,Pol_Partner_CHN
2,-0.00369040688321588,0.00432540077943179,0.393551615977079,1494,25,15,GDELT,Trade_Exports,Pol_Partner_CHN
3,0.000372846195719054,0.00576774951390931,0.948458031346736,1494,25,15,GDELT,Trade_Exports,Pol_Partner_CHN
4,0.00432821707324174,0.00421512574484589,0.304500575705898,1494,25,15,GDELT,Trade_Exports,Pol_Partner_CHN
5,0.00215686693705425,0.00428898166340789,0.61504473544991,1494,25,15,GDELT,Trade_Exports,Pol_Partner_CHN
6,0.00935135509155689,0.007842204081024,0.233088900987567,1494,25,15,GDELT,Trade_Exports,Pol_Partner_CHN
0,-0.000906067360233346,0.0114689264623758,0.937031085540509,1494,25,15,GDELT,Trade_Imports,Pol_Agg
1,-0.0046269685783768,0.0087997320161867,0.599021687703692,1494,25,15,GDELT,Trade_Imports,Pol_Agg
2,0.00449011038521093,0.0066796067440926,0.501448878276461,1494,25,15,GDELT,Trade_Imports,Pol_Agg
3,-0.00280453727956563,0.00585401588162879,0.63188228220303,1494,25,15,GDELT,Trade_Imports,Pol_Agg
4,0.00145886281682536,0.00580716855142176,0.80164589520247,1494,25,15,GDELT,Trade_Imports,Pol_Agg
5,-0.00246127995350577,0.00617264329559898,0.69008477139684,1494,25,15,GDELT,Trade_Imports,Pol_Agg
6,0.00657950392178538,0.00856037281238658,0.442130709905476,1494,25,15,GDELT,Trade_Imports,Pol_Agg
0,-0.00291785350221314,0.00915507196333329,0.749943074642918,1494,25,15,GDELT,Trade_Imports,Pol_CHN_Partner
1,-0.00344435637542469,0.00713445028447219,0.629253299999655,1494,25,15,GDELT,Trade_Imports,Pol_CHN_Partner
2,-0.00170353792871148,0.00532879162107716,0.749206679487284,1494,25,15,GDELT,Trade_Imports,Pol_CHN_Partner
3,-0.000557533205464661,0.00532968988136434,0.916686121066759,1494,25,15,GDELT,Trade_Imports,Pol_CHN_Partner
4,0.00401204973562623,0.00552857897482423,0.468027141108623,1494,25,15,GDELT,Trade_Imports,Pol_CHN_Partner
5,-0.00198790774859704,0.00624186930830525,0.750121202029568,1494,25,15,GDELT,Trade_Imports,Pol_CHN_Partner
6,0.00542948525434744,0.00834464819879586,0.515269358683844,1494,25,15,GDELT,Trade_Imports,Pol_CHN_Partner
0,0.00209469167027859,0.0118850143744863,0.860100324879878,1494,25,15,GDELT,Trade_Imports,Pol_Partner_CHN
1,-0.00312511599232102,0.00799967512975588,0.696051997142608,1494,25,15,GDELT,Trade_Imports,Pol_Partner_CHN
2,0.00811830158338095,0.00727425900078656,0.264408686667195,1494,25,15,GDELT,Trade_Imports,Pol_Partner_CHN
3,-0.00226490253384547,0.00517730198140597,0.661772175691082,1494,25,15,GDELT,Trade_Imports,Pol_Partner_CHN
4,-0.000752369313305072,0.0063891673702602,0.906260185162351,1494,25,15,GDELT,Trade_Imports,Pol_Partner_CHN
5,-0.000586920675319484,0.00507218017718163,0.907879457545945,1494,25,15,GDELT,Trade_Imports,Pol_Partner_CHN
6,0.00670419100896846,0.00757483436596359,0.37612369458762,1494,25,15,GDELT,Trade_Imports,Pol_Partner_CHN
0,-0.00254677945668209,0.00173264998455558,0.14159552395874,1494,25,15,ICEWS,Trade_Total,Pol_Agg
1,-0.0030819142370056,0.00176410874965727,0.0806357401516602,1494,25,15,ICEWS,Trade_Total,Pol_Agg
2,-0.00267516487139828,0.00124754745378402,0.0320057204618139,1494,25,15,ICEWS,Trade_Total,Pol_Agg
3,-0.00386555577183967,0.00105261804695857,0.000240353557908048,1494,25,15,ICEWS,Trade_Total,Pol_Agg
4,-0.00391026906059056,0.00160509717572914,0.0148442314034044,1494,25,15,ICEWS,Trade_Total,Pol_Agg
5,-0.00411125618182285,0.0017356942343208,0.0178530271393306,1494,25,15,ICEWS,Trade_Total,Pol_Agg
6,-0.00113718002792764,0.00197218002130629,0.564202494959147,1494,25,15,ICEWS,Trade_Total,Pol_Agg
0,-0.0018157466228492,0.00176930269688423,0.304773830598411,1494,25,15,ICEWS,Trade_Total,Pol_CHN_Partner
1,-0.00104959552388411,0.00168727831586077,0.533899619744441,1494,25,15,ICEWS,Trade_Total,Pol_CHN_Partner
2,-0.00133191455884048,0.000936528018379876,0.1549730296702,1494,25,15,ICEWS,Trade_Total,Pol_CHN_Partner
3,-0.00292918396577832,0.00100737653718998,0.00364056753072139,1494,25,15,ICEWS,Trade_Total,Pol_CHN_Partner
4,-0.00438280680678636,0.00181993887523683,0.0160306718973458,1494,25,15,ICEWS,Trade_Total,Pol_CHN_Partner
5,-0.00322970812029781,0.00151367878518667,0.0328688777172499,1494,25,15,ICEWS,Trade_Total,Pol_CHN_Partner
6,-0.00161492362959345,0.00222267234593484,0.467490353550663,1494,25,15,ICEWS,Trade_Total,Pol_CHN_Partner
0,-0.00273223805566036,0.00183680095568125,0.136883286843425,1494,25,15,ICEWS,Trade_Total,Pol_Partner_CHN
1,-0.00372663774107814,0.00190194659654511,0.0500682015128264,1494,25,15,ICEWS,Trade_Total,Pol_Partner_CHN
2,-0.00415642602461719,0.00168147604376914,0.0134400370692489,1494,25,15,ICEWS,Trade_Total,Pol_Partner_CHN
3,-0.00329859648946634,0.0014613560755286,0.0239945736834498,1494,25,15,ICEWS,Trade_Total,Pol_Partner_CHN
4,-0.00146515479747993,0.00144974426574594,0.312193634190952,1494,25,15,ICEWS,Trade_Total,Pol_Partner_CHN
5,-0.00221324138595176,0.00131407991934953,0.0921330284937592,1494,25,15,ICEWS,Trade_Total,Pol_Partner_CHN
6,-0.00093696778512512,0.00161023939057073,0.560646806526522,1494,25,15,ICEWS,Trade_Total,Pol_Partner_CHN
0,0.000274365510786433,0.00201411834436022,0.891646458211751,1494,25,15,ICEWS,Trade_Exports,Pol_Agg
1,-0.0022494882524016,0.0019786409552005,0.25558614586283,1494,25,15,ICEWS,Trade_Exports,Pol_Agg
2,-0.00266000957184268,0.00193129543151746,0.168413694767826,1494,25,15,ICEWS,Trade_Exports,Pol_Agg
3,-0.00358626252163772,0.00125720218957852,0.00433666876840611,1494,25,15,ICEWS,Trade_Exports,Pol_Agg
4,-0.00408375609393193,0.00125172387848026,0.00110432012511072,1494,25,15,ICEWS,Trade_Exports,Pol_Agg
5,-0.00232853849689081,0.00189756242337463,0.219777155955409,1494,25,15,ICEWS,Trade_Exports,Pol_Agg
6,-7.88257427496415e-05,0.00154630437548581,0.959343959055611,1494,25,15,ICEWS,Trade_Exports,Pol_Agg
0,0.00133286942457767,0.00204976725921591,0.515528144653781,1494,25,15,ICEWS,Trade_Exports,Pol_CHN_Partner
1,-0.000480896803336291,0.00205893093499014,0.815321721909112,1494,25,15,ICEWS,Trade_Exports,Pol_CHN_Partner
2,-0.00330624893100705,0.00152290908101366,0.0299305114215629,1494,25,15,ICEWS,Trade_Exports,Pol_CHN_Partner
3,-0.00212916975688597,0.00120142527998765,0.0763608283310795,1494,25,15,ICEWS,Trade_Exports,Pol_CHN_Partner
4,-0.00451850068681553,0.00191001187238663,0.0179963867210163,1494,25,15,ICEWS,Trade_Exports,Pol_CHN_Partner
5,-0.00257154840905424,0.00148684400761069,0.0837134290765347,1494,25,15,ICEWS,Trade_Exports,Pol_CHN_Partner
6,-0.000904111348072687,0.00219174903819152,0.679968008993387,1494,25,15,ICEWS,Trade_Exports,Pol_CHN_Partner
0,0.000501838016606727,0.00215871730967126,0.816172624476212,1494,25,15,ICEWS,Trade_Exports,Pol_Partner_CHN
1,-0.00244869245768257,0.00163323829966253,0.133799271672032,1494,25,15,ICEWS,Trade_Exports,Pol_Partner_CHN
2,-0.00222926997616633,0.00234118859326969,0.340997684020971,1494,25,15,ICEWS,Trade_Exports,Pol_Partner_CHN
3,-0.0042374025136955,0.00175001275416503,0.0154627592284904,1494,25,15,ICEWS,Trade_Exports,Pol_Partner_CHN
4,-0.00258948820360922,0.00149869994617462,0.0840199665313317,1494,25,15,ICEWS,Trade_Exports,Pol_Partner_CHN
5,-0.000893379039928774,0.00154420952399044,0.562903069382254,1494,25,15,ICEWS,Trade_Exports,Pol_Partner_CHN
6,0.00190066190154407,0.00137118716475697,0.165703150846735,1494,25,15,ICEWS,Trade_Exports,Pol_Partner_CHN
0,-0.00475910693172472,0.00285873625095487,0.095960844711957,1494,25,15,ICEWS,Trade_Imports,Pol_Agg
1,-0.00377798842554454,0.00269963131440165,0.161679260735505,1494,25,15,ICEWS,Trade_Imports,Pol_Agg
2,-0.00314119304462631,0.00221191279604765,0.155571242567827,1494,25,15,ICEWS,Trade_Imports,Pol_Agg
3,-0.00287959601843886,0.00205436670259354,0.161006274091146,1494,25,15,ICEWS,Trade_Imports,Pol_Agg
4,-0.00364841001635287,0.00334035134025055,0.274734904042412,1494,25,15,ICEWS,Trade_Imports,Pol_Agg
5,-0.00592390488301327,0.00279837895958093,0.034267836270394,1494,25,15,ICEWS,Trade_Imports,Pol_Agg
6,-0.0021657593517544,0.00298472855567482,0.468075739061213,1494,25,15,ICEWS,Trade_Imports,Pol_Agg
0,-0.00505132407093305,0.00227030749126509,0.0260844938161579,1494,25,15,ICEWS,Trade_Imports,Pol_CHN_Partner
1,-0.000742039483208638,0.00198665184571972,0.708766974203101,1494,25,15,ICEWS,Trade_Imports,Pol_CHN_Partner
2,-0.000278403040940571,0.00203100630328678,0.89097040312378,1494,25,15,ICEWS,Trade_Imports,Pol_CHN_Partner
3,-0.00249117158159048,0.00184097704240409,0.175998433605671,1494,25,15,ICEWS,Trade_Imports,Pol_CHN_Partner
4,-0.00373872513053823,0.00307895897906773,0.224639974525123,1494,25,15,ICEWS,Trade_Imports,Pol_CHN_Partner
5,-0.00333309883552699,0.00200777667484191,0.096895461194031,1494,25,15,ICEWS,Trade_Imports,Pol_CHN_Partner
6,-0.00182686590701732,0.00305159247489223,0.549399733312737,1494,25,15,ICEWS,Trade_Imports,Pol_CHN_Partner
0,-0.00528969422911606,0.00320544509106485,0.098897652287995,1494,25,15,ICEWS,Trade_Imports,Pol_Partner_CHN
1,-0.00528191461144488,0.00332290808027988,0.111937220569181,1494,25,15,ICEWS,Trade_Imports,Pol_Partner_CHN
2,-0.00638568054917578,0.00290707577094909,0.0280490776076591,1494,25,15,ICEWS,Trade_Imports,Pol_Partner_CHN
3,-0.00131196740399182,0.00260898227947618,0.615058777771826,1494,25,15,ICEWS,Trade_Imports,Pol_Partner_CHN
4,-0.000228670594275509,0.00301367248834953,0.939516383396528,1494,25,15,ICEWS,Trade_Imports,Pol_Partner_CHN
5,-0.00406113298295929,0.00261072632442406,0.119813527555775,1494,25,15,ICEWS,Trade_Imports,Pol_Partner_CHN
6,-0.00395304925939482,0.00287220431343807,0.168725059696972,1494,25,15,ICEWS,Trade_Imports,Pol_Partner_CHN
0,-0.0026330199415102,0.00180903230490344,0.145534954684603,1194,25,15,Phoenix,Trade_Total,Pol_Agg
1,-0.00225758405852901,0.000980097378838812,0.0212547558851725,1194,25,15,Phoenix,Trade_Total,Pol_Agg
2,7.16440868095975e-05,0.000734686403741969,0.922316188210161,1194,25,15,Phoenix,Trade_Total,Pol_Agg
3,0.00118367369317544,0.000953596592713284,0.214504919356751,1194,25,15,Phoenix,Trade_Total,Pol_Agg
4,0.00140080619509229,0.00135314357571535,0.300564488957221,1194,25,15,Phoenix,Trade_Total,Pol_Agg
5,-0.000699746257235736,0.00124815352310251,0.575053102193486,1194,25,15,Phoenix,Trade_Total,Pol_Agg
6,-0.000434754804154885,0.00165724635367515,0.79306267723035,1194,25,15,Phoenix,Trade_Total,Pol_Agg
0,-0.000473110018013101,0.00167710763823325,0.777867768978785,1194,25,15,Phoenix,Trade_Total,Pol_CHN_Partner
1,-0.00388506435254635,0.00129079113476682,0.00261392301681879,1194,25,15,Phoenix,Trade_Total,Pol_CHN_Partner
2,-0.00133563954784826,0.0010394234463708,0.198798867015996,1194,25,15,Phoenix,Trade_Total,Pol_CHN_Partner
3,-0.000362856493361354,0.000812960386041809,0.655351884464389,1194,25,15,Phoenix,Trade_Total,Pol_CHN_Partner
4,0.000841054906757455,0.000788563221893587,0.286167754311043,1194,25,15,Phoenix,Trade_Total,Pol_CHN_Partner
5,-0.000580474779143872,0.00122973134806126,0.636902652674477,1194,25,15,Phoenix,Trade_Total,Pol_CHN_Partner
6,0.000525812917155768,0.00154227125025907,0.733153165421827,1194,25,15,Phoenix,Trade_Total,Pol_CHN_Partner
0,0.000706668395175349,0.00230054079497149,0.758710247303134,1194,25,15,Phoenix,Trade_Total,Pol_Partner_CHN
1,0.00147272325588958,0.00203156688741907,0.468501174497461,1194,25,15,Phoenix,Trade_Total,Pol_Partner_CHN
2,0.00108136326761783,0.000679534802585691,0.111535609985974,1194,25,15,Phoenix,Trade_Total,Pol_Partner_CHN
3,0.00261698423562819,0.00124389787068061,0.0353908532067301,1194,25,15,Phoenix,Trade_Total,Pol_Partner_CHN
4,0.00256760109278896,0.00163861138173965,0.117129376720747,1194,25,15,Phoenix,Trade_Total,Pol_Partner_CHN
5,0.00147219125967109,0.00156244972658015,0.346073504129901,1194,25,15,Phoenix,Trade_Total,Pol_Partner_CHN
6,0.00106167446214598,0.00141046940758322,0.451624184786886,1194,25,15,Phoenix,Trade_Total,Pol_Partner_CHN
0,-0.00206059284544457,0.0017442283984347,0.237452641809808,1194,25,15,Phoenix,Trade_Exports,Pol_Agg
1,-0.00247020499204007,0.00129635246830448,0.0567145701277428,1194,25,15,Phoenix,Trade_Exports,Pol_Agg
2,-0.000263764519994388,0.00102199408964832,0.796338909950394,1194,25,15,Phoenix,Trade_Exports,Pol_Agg
3,0.00118157884459061,0.00103405855286962,0.253179181605285,1194,25,15,Phoenix,Trade_Exports,Pol_Agg
4,0.000247823228311258,0.00104333068269934,0.81224498577982,1194,25,15,Phoenix,Trade_Exports,Pol_Agg
5,-0.000791188415871567,0.000839292567630115,0.345842107930115,1194,25,15,Phoenix,Trade_Exports,Pol_Agg
6,-0.000983320189120301,0.0013671401639439,0.471984812537999,1194,25,15,Phoenix,Trade_Exports,Pol_Agg
0,-0.00202252944155573,0.00125186676444896,0.106178491413453,1194,25,15,Phoenix,Trade_Exports,Pol_CHN_Partner
1,-0.00462617252421576,0.00176658716315826,0.0088263963661161,1194,25,15,Phoenix,Trade_Exports,Pol_CHN_Partner
2,-0.00104919059547751,0.00127964324515609,0.412268171961316,1194,25,15,Phoenix,Trade_Exports,Pol_CHN_Partner
3,-1.2288928447553e-05,0.000743400654849284,0.986811015478457,1194,25,15,Phoenix,Trade_Exports,Pol_CHN_Partner
4,0.000155909348327226,0.000832535014081877,0.851448457233875,1194,25,15,Phoenix,Trade_Exports,Pol_CHN_Partner
5,-0.000849288040177245,0.00109301277398688,0.437149532166804,1194,25,15,Phoenix,Trade_Exports,Pol_CHN_Partner
6,-0.000438060317511697,0.00153135254879421,0.774831363356558,1194,25,15,Phoenix,Trade_Exports,Pol_CHN_Partner
0,0.00402295971714635,0.00137206383831735,0.00336732576156206,1194,25,15,Phoenix,Trade_Exports,Pol_Partner_CHN
1,0.0012009100756268,0.00124121074321419,0.333278569769343,1194,25,15,Phoenix,Trade_Exports,Pol_Partner_CHN
2,0.000271513231968468,0.00120712956265636,0.822037868435936,1194,25,15,Phoenix,Trade_Exports,Pol_Partner_CHN
3,0.00217113252236868,0.000929694044426417,0.01952674233136,1194,25,15,Phoenix,Trade_Exports,Pol_Partner_CHN
4,0.00177994187071201,0.00159939428775579,0.265757834129224,1194,25,15,Phoenix,Trade_Exports,Pol_Partner_CHN
5,0.00132382112807782,0.00121315576037943,0.275175618363104,1194,25,15,Phoenix,Trade_Exports,Pol_Partner_CHN
6,0.000951674867299196,0.00154041042211577,0.536703199608411,1194,25,15,Phoenix,Trade_Exports,Pol_Partner_CHN
0,-0.00325615128110715,0.00286018144040648,0.254935876902415,1194,25,15,Phoenix,Trade_Imports,Pol_Agg
1,-0.00226454555312202,0.00165697148007043,0.171726429786404,1194,25,15,Phoenix,Trade_Imports,Pol_Agg
2,-6.27611164434051e-05,0.00136798621198886,0.963407113357393,1194,25,15,Phoenix,Trade_Imports,Pol_Agg
3,0.00137093840988383,0.00139511242980843,0.325768723369079,1194,25,15,Phoenix,Trade_Imports,Pol_Agg
4,0.00322896408848556,0.00234039170860923,0.167688818751546,1194,25,15,Phoenix,Trade_Imports,Pol_Agg
5,-0.000648203440602387,0.00210444492813384,0.758069893067256,1194,25,15,Phoenix,Trade_Imports,Pol_Agg
6,0.000957726833263927,0.00270968348425368,0.723754092939724,1194,25,15,Phoenix,Trade_Imports,Pol_Agg
0,0.000828347780999592,0.00282961295263306,0.76971903292276,1194,25,15,Phoenix,Trade_Imports,Pol_CHN_Partner
1,-0.00316145528356361,0.00130750473622837,0.0156090675568933,1194,25,15,Phoenix,Trade_Imports,Pol_CHN_Partner
2,-0.00179105937685868,0.00161244494056263,0.266666318614639,1194,25,15,Phoenix,Trade_Imports,Pol_CHN_Partner
3,5.3324384429361e-07,0.00133765269880559,0.999681930130582,1194,25,15,Phoenix,Trade_Imports,Pol_CHN_Partner
4,0.00187111456038343,0.00131359251775589,0.154323363009783,1194,25,15,Phoenix,Trade_Imports,Pol_CHN_Partner
5,0.000117740591691595,0.00181056688213033,0.948150366080372,1194,25,15,Phoenix,Trade_Imports,Pol_CHN_Partner
6,0.00200044007954065,0.00208199740953672,0.336638978169947,1194,25,15,Phoenix,Trade_Imports,Pol_CHN_Partner
0,-0.0024689623730516,0.00354285061976684,0.485874250109293,1194,25,15,Phoenix,Trade_Imports,Pol_Partner_CHN
1,0.000984688422808317,0.00299381050430959,0.742225177465947,1194,25,15,Phoenix,Trade_Imports,Pol_Partner_CHN
2,0.00152793624401273,0.00152889804691109,0.317615042684211,1194,25,15,Phoenix,Trade_Imports,Pol_Partner_CHN
3,0.00338805334295798,0.00210064455463909,0.106774123729382,1194,25,15,Phoenix,Trade_Imports,Pol_Partner_CHN
4,0.00401437910905821,0.00220366593366476,0.0685032132447598,1194,25,15,Phoenix,Trade_Imports,Pol_Partner_CHN
5,0.0012363333406342,0.00220210370857118,0.574502501449445,1194,25,15,Phoenix,Trade_Imports,Pol_Partner_CHN
6,0.00172655347424505,0.00240962122736629,0.473667332572182,1194,25,15,Phoenix,Trade_Imports,Pol_Partner_CHN
0,-0.00573645900409465,0.0160478789961224,0.720748204057105,660,11,15,Tsinghua,Trade_Total,Pol_Agg
1,-0.0125099911203242,0.0138078534663512,0.364932943754732,660,11,15,Tsinghua,Trade_Total,Pol_Agg
2,0.0129451509399515,0.0198120589546921,0.513500012724732,660,11,15,Tsinghua,Trade_Total,Pol_Agg
3,-0.0141807263794288,0.0137331958606958,0.301796980399869,660,11,15,Tsinghua,Trade_Total,Pol_Agg
4,0.00895703639728474,0.0186384583968947,0.630823955142027,660,11,15,Tsinghua,Trade_Total,Pol_Agg
5,0.0113976114506983,0.0143496061897362,0.427032191215778,660,11,15,Tsinghua,Trade_Total,Pol_Agg
6,0.0239181752534417,0.0226745264912731,0.29149492166345,660,11,15,Tsinghua,Trade_Total,Pol_Agg
0,6.25112570034258e-05,0.016954705484418,0.997058241213078,660,11,15,Tsinghua,Trade_Exports,Pol_Agg
1,-0.0564671950565278,0.0150872197265323,0.000182041147074888,660,11,15,Tsinghua,Trade_Exports,Pol_Agg
2,0.0242366143360584,0.019797940580549,0.220877256343198,660,11,15,Tsinghua,Trade_Exports,Pol_Agg
3,0.00014217724296612,0.0114838796533531,0.990121968138981,660,11,15,Tsinghua,Trade_Exports,Pol_Agg
4,-0.0199716800232125,0.0231346711270074,0.387983986011374,660,11,15,Tsinghua,Trade_Exports,Pol_Agg
5,0.0199172527964407,0.00825180437848698,0.0157921277887354,660,11,15,Tsinghua,Trade_Exports,Pol_Agg
6,0.0468717788424835,0.0286626769690159,0.101988343291837,660,11,15,Tsinghua,Trade_Exports,Pol_Agg
0,-0.0378264063087747,0.0247714969063938,0.126757693425439,660,11,15,Tsinghua,Trade_Imports,Pol_Agg
1,0.0773127433581295,0.0270794373556433,0.00430320767162652,660,11,15,Tsinghua,Trade_Imports,Pol_Agg
2,-0.0115560675207251,0.0230482248916483,0.6160991782867,660,11,15,Tsinghua,Trade_Imports,Pol_Agg
3,-0.0176897407656947,0.0288884123066393,0.540308012945995,660,11,15,Tsinghua,Trade_Imports,Pol_Agg
4,0.0497883487023252,0.0218302991692606,0.0225662448119269,660,11,15,Tsinghua,Trade_Imports,Pol_Agg
5,-0.010534921299607,0.0385947125246614,0.78488180128851,660,11,15,Tsinghua,Trade_Imports,Pol_Agg
6,-0.00251278677304597,0.0226217601533693,0.911554252398703,660,11,15,Tsinghua,Trade_Imports,Pol_Agg
0,-0.000399342678508131,0.00498021379215142,0.936089443601864,1500,25,16,GDELT,Trade_Total,Pol_Agg
1,-0.00365223022796884,0.00429017011569901,0.394601636461174,1500,25,16,GDELT,Trade_Total,Pol_Agg
2,-0.0019435830308779,0.00210745976412935,0.356403566707718,1500,25,16,GDELT,Trade_Total,Pol_Agg
3,-0.00265599890587643,0.00417408344849445,0.524576282604014,1500,25,16,GDELT,Trade_Total,Pol_Agg
4,-0.00334448908027873,0.00541877721123061,0.537100407675698,1500,25,16,GDELT,Trade_Total,Pol_Agg
5,-0.00534706305848719,0.00596151871931137,0.369756443122933,1500,25,16,GDELT,Trade_Total,Pol_Agg
6,0.00118130402402368,0.00796793782744962,0.882139804142864,1500,25,16,GDELT,Trade_Total,Pol_Agg
0,-0.00244505505338666,0.00501205557247082,0.625666870293703,1500,25,16,GDELT,Trade_Total,Pol_CHN_Partner
1,-0.00301061031841033,0.00435076215983626,0.488954230969315,1500,25,16,GDELT,Trade_Total,Pol_CHN_Partner
2,-0.0021537378029098,0.00255346397416295,0.398972742893253,1500,25,16,GDELT,Trade_Total,Pol_CHN_Partner
3,-1.75881002696963e-06,0.00364655032754553,0.999615163048514,1500,25,16,GDELT,Trade_Total,Pol_CHN_Partner
4,-0.000331035853243418,0.00488976857596325,0.946024690152275,1500,25,16,GDELT,Trade_Total,Pol_CHN_Partner
5,-0.00269957742323791,0.00608399651207316,0.657246639352722,1500,25,16,GDELT,Trade_Total,Pol_CHN_Partner
6,0.00478557131211799,0.00751938447351552,0.524495373429837,1500,25,16,GDELT,Trade_Total,Pol_CHN_Partner
0,-0.000970732205003954,0.00431877391417538,0.822157954642377,1500,25,16,GDELT,Trade_Total,Pol_Partner_CHN
