h,estimate,se,pvalue,n,n_country,window_id,window_length,window_midpoint,db,trade,lag_order
0,0.00435646768977876,0.00376799338236468,0.247608721597068,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,6
1,-0.0053126599560871,0.00342103853676281,0.120438002308383,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,6
2,0.000122468022904134,0.00332335602149034,0.970604042205474,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,6
3,-0.0086991291379139,0.00522171235731367,0.0957227084840453,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,6
4,-0.00807465051736547,0.00506965943977444,0.111218479643012,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,6
5,-0.0146539506713642,0.00500771376851705,0.00343046875553469,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,6
6,-0.013383636431684,0.00361368269805501,0.00021256105814182,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,6
0,0.00465425398160908,0.00396696376177547,0.240694177215538,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
1,-0.00640127461518494,0.00371653870300222,0.085001547715519,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
2,-0.000661551414718807,0.00327900392847117,0.840109221995493,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
3,-0.00852762639133465,0.00586148165256711,0.145708439487156,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
4,-0.00768822032722707,0.00494920333598635,0.120321434683668,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
5,-0.0147130073398901,0.00528811369680464,0.00539786252490868,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
6,-0.0115740164861263,0.0031187827221562,0.000206386196684846,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
7,-0.0153409017302679,0.00694307581756235,0.0271381241344288,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
8,0.00363714115991897,0.00427710267947959,0.395116634856995,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
9,0.00314228598376438,0.00642386733070071,0.62472985406592,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
10,-0.00287641209427629,0.00839378834631394,0.731836637496118,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
11,0.0015072761053018,0.00429997062823283,0.725939688323223,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
12,-0.00305739306890042,0.00357983853548922,0.393072338420439,396,11,13,36,2015-07-01,Tsinghua,Trade_Exports,12
0,-9.85326778186633e-05,0.00818614513761519,0.990396480546121,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,3
1,0.00937685777429095,0.00587204872916484,0.110296232852377,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,3
2,0.0240710793120746,0.00762914113112798,0.00160415992104973,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,3
3,0.0219359117282586,0.00518896879028361,2.36394015149256e-05,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,3
0,0.000529034265698039,0.00869527483203101,0.951485375003528,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,6
1,0.00825154261249752,0.00686972005082815,0.229694241595905,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,6
2,0.0224545305213555,0.00779695262190559,0.00397787299616586,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,6
3,0.0196793319114484,0.00371533456678046,1.17858717982912e-07,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,6
4,0.016981123546243,0.00453743587351097,0.000182235334299133,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,6
5,0.0142975855520523,0.00368095247424599,0.000102663934282916,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,6
6,0.0100583063229883,0.0113729185636191,0.376475713582067,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,6
0,0.000736213295890881,0.00777456448500846,0.924556996378288,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
1,0.00906261420883076,0.00664254529248965,0.172464183190091,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
2,0.0214905312090382,0.00882652994470771,0.0149014404934591,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
3,0.0186268639824408,0.00401025506759094,3.40393216906027e-06,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
4,0.0157849169364245,0.00374020822427528,2.43943811762151e-05,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
5,0.0139021271346383,0.00411790350991543,0.000735424089871648,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
6,0.00869621427826349,0.0111432773954146,0.4351554362551,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
7,0.000630290900221982,0.00656523891219755,0.923517189597842,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
8,-0.00744306791297486,0.00573242441603813,0.194144643727489,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
9,0.0013318693197726,0.00704034998150622,0.84995442398566,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
10,-0.00323090595536321,0.00497153428649167,0.515769055399261,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
11,-0.0113468321659242,0.00556095669768936,0.0413059186038084,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
12,-0.00405930235665737,0.00735362226505358,0.580938769315535,396,11,13,36,2015-07-01,Tsinghua,Trade_Imports,12
0,0.00688970082775503,0.00596944367400807,0.2484340484436,882,25,14,36,2016-07-01,GDELT,Trade_Total,3
1,0.00486583357271089,0.00457756294373836,0.287793427251417,882,25,14,36,2016-07-01,GDELT,Trade_Total,3
2,0.00334507600114525,0.00482997949692812,0.488582418714397,882,25,14,36,2016-07-01,GDELT,Trade_Total,3
3,-0.00285904001901689,0.00414916603550296,0.490783133890855,882,25,14,36,2016-07-01,GDELT,Trade_Total,3
0,0.00689982929108244,0.00547865168271243,0.207884877195403,876,25,14,36,2016-07-01,GDELT,Trade_Total,6
1,0.00467699352189349,0.00457395743573956,0.306531690622706,876,25,14,36,2016-07-01,GDELT,Trade_Total,6
2,0.00197997863821758,0.00500962915128842,0.692669779845382,876,25,14,36,2016-07-01,GDELT,Trade_Total,6
3,-0.00360687673965615,0.00354256024068148,0.30860412426067,876,25,14,36,2016-07-01,GDELT,Trade_Total,6
4,0.00226489484873754,0.00426990796136553,0.595812601810613,876,25,14,36,2016-07-01,GDELT,Trade_Total,6
5,0.00377040891573216,0.00450283068974747,0.402400399811632,876,25,14,36,2016-07-01,GDELT,Trade_Total,6
6,0.0028339591917744,0.0040007462428009,0.478723187095543,876,25,14,36,2016-07-01,GDELT,Trade_Total,6
0,0.00703450582723176,0.0054177338543763,0.194142299913575,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
1,0.00439681064516468,0.00445956987335298,0.324168903564966,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
2,0.00228453220447766,0.00486419153263499,0.638595598383325,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
3,-0.00301821669936739,0.00376720833284668,0.423026721504202,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
4,0.00199855723500691,0.00456784504037013,0.661728929923409,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
5,0.00253281408909908,0.00401737921952813,0.528390867372526,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
6,0.00264105092280035,0.00349250003121784,0.449525448091339,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
7,-0.000577486867330112,0.00423397606108384,0.891510201931074,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
8,0.00243289152574248,0.00322556465392371,0.450697372545671,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
9,0.00163925838143305,0.00420498254060219,0.696656975981643,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
10,0.00201835793286515,0.00316255680068415,0.523340578339295,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
11,0.00434578855656647,0.00488224725224233,0.373401165455501,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
12,-0.00268668792251743,0.00652099794674112,0.680335290457473,864,25,14,36,2016-07-01,GDELT,Trade_Total,12
0,0.00292135713856417,0.00562786680064261,0.603699497926663,882,25,14,36,2016-07-01,GDELT,Trade_Exports,3
1,-0.00523138348113893,0.00405853097855641,0.197403478929051,882,25,14,36,2016-07-01,GDELT,Trade_Exports,3
2,-0.00687376605695283,0.00583994374384689,0.239185099386374,882,25,14,36,2016-07-01,GDELT,Trade_Exports,3
3,-0.00356798717732192,0.00475664690408559,0.453191145365122,882,25,14,36,2016-07-01,GDELT,Trade_Exports,3
0,0.00299213220335462,0.00520229184056638,0.56518542853107,876,25,14,36,2016-07-01,GDELT,Trade_Exports,6
1,-0.00571108767555269,0.00440351649492231,0.19465253595609,876,25,14,36,2016-07-01,GDELT,Trade_Exports,6
2,-0.00849129155602166,0.00548922806995632,0.121887156569949,876,25,14,36,2016-07-01,GDELT,Trade_Exports,6
3,-0.00455781220921309,0.00411901156729282,0.268496940794273,876,25,14,36,2016-07-01,GDELT,Trade_Exports,6
4,0.000840261311932334,0.00450957914712557,0.852187473100288,876,25,14,36,2016-07-01,GDELT,Trade_Exports,6
5,0.006600370595495,0.00339433425459387,0.0518320750448421,876,25,14,36,2016-07-01,GDELT,Trade_Exports,6
6,0.00445967925356001,0.00398890906582759,0.26355854370211,876,25,14,36,2016-07-01,GDELT,Trade_Exports,6
0,0.00236600496400759,0.00536662355538333,0.659304194305245,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
1,-0.00574165505602883,0.00468005320001428,0.21988445330382,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
2,-0.00783186930978862,0.00557249515549913,0.159887187886757,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
3,-0.00398812044207979,0.00432386727723039,0.356345865361329,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
4,0.00107571044486796,0.00453623986664197,0.81255048650497,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
5,0.00683679208837718,0.00297220818864607,0.0214346282552794,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
6,0.0057069030834398,0.00371699748547707,0.124697152324217,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
7,0.00213519876230929,0.00451362977554821,0.636173366874161,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
8,-0.00116667963947648,0.00403724336913099,0.772597241656492,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
9,-0.00454708321744491,0.00478443357024852,0.341913550342954,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
10,-0.000813743378636366,0.00497096126394432,0.869967789541789,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
11,-0.00103157975345717,0.00520005064719674,0.842748711079176,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
12,-0.00339540958152839,0.00771406175184188,0.659822339734001,864,25,14,36,2016-07-01,GDELT,Trade_Exports,12
0,0.0160419648460019,0.00979505986824766,0.101471606955998,882,25,14,36,2016-07-01,GDELT,Trade_Imports,3
1,0.0146277743426972,0.00760155785843506,0.05431539937828,882,25,14,36,2016-07-01,GDELT,Trade_Imports,3
2,0.0154595395669449,0.00642826166651061,0.0161754244993881,882,25,14,36,2016-07-01,GDELT,Trade_Imports,3
3,0.00123466473894213,0.00647094097124398,0.848681174564223,882,25,14,36,2016-07-01,GDELT,Trade_Imports,3
0,0.0163509808548166,0.00917346074433506,0.0746803941989013,876,25,14,36,2016-07-01,GDELT,Trade_Imports,6
1,0.0147271670434242,0.00739960698138136,0.0465619261395585,876,25,14,36,2016-07-01,GDELT,Trade_Imports,6
2,0.0142310008051294,0.0063940878427124,0.0260376427071817,876,25,14,36,2016-07-01,GDELT,Trade_Imports,6
3,0.00116965170038313,0.00622603069218736,0.850982675998748,876,25,14,36,2016-07-01,GDELT,Trade_Imports,6
4,0.00149097874705231,0.00507510178222313,0.768923708101577,876,25,14,36,2016-07-01,GDELT,Trade_Imports,6
5,0.00120585290318509,0.0069068053981086,0.861402517974642,876,25,14,36,2016-07-01,GDELT,Trade_Imports,6
6,0.00403253304786712,0.00850755622711394,0.635503981198079,876,25,14,36,2016-07-01,GDELT,Trade_Imports,6
0,0.017495518590956,0.00945884623260869,0.0643645654796474,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
1,0.014592666050873,0.00756808781118501,0.053832239956398,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
2,0.0144922263086919,0.00639278846973932,0.0233923773147327,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
3,0.00206502894638135,0.00647394019809758,0.749745016938499,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
4,0.000474546469643869,0.00536083409861867,0.929462583238513,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
5,-0.00166980337057303,0.00596260319916932,0.779442188238825,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
6,0.00234653462888542,0.00582750762131838,0.687194524430792,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
7,-0.00309528773129841,0.00707894994169844,0.661928324119006,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
8,0.00581107649808223,0.00636377262772134,0.361163861228784,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
9,0.00888921975360087,0.00543644224991006,0.102024499512208,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
10,0.00430006572547947,0.00610720595513044,0.481372334205665,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
11,0.00821680599946513,0.00725168169462535,0.257176576850921,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
12,-0.000542004831749515,0.00725145674613071,0.940418184804144,864,25,14,36,2016-07-01,GDELT,Trade_Imports,12
0,0.00131673346289714,0.00309606944716383,0.670623849283636,882,25,14,36,2016-07-01,ICEWS,Trade_Total,3
1,0.00314207385513888,0.00400949275819159,0.433240406313476,882,25,14,36,2016-07-01,ICEWS,Trade_Total,3
2,0.00286335565500852,0.00280049330851702,0.30656944042924,882,25,14,36,2016-07-01,ICEWS,Trade_Total,3
3,-0.0033792426422713,0.00323861607857734,0.29675297787906,882,25,14,36,2016-07-01,ICEWS,Trade_Total,3
0,0.00101862207745732,0.00315813512097388,0.747044317265756,876,25,14,36,2016-07-01,ICEWS,Trade_Total,6
1,0.00335697137434519,0.00407011627165954,0.409493590862053,876,25,14,36,2016-07-01,ICEWS,Trade_Total,6
2,0.0029979276939046,0.00291251972236754,0.303327248550362,876,25,14,36,2016-07-01,ICEWS,Trade_Total,6
3,-0.00231917801120749,0.00279866883287965,0.407290132601673,876,25,14,36,2016-07-01,ICEWS,Trade_Total,6
4,-0.00397779512543923,0.00223606958811558,0.075252423006498,876,25,14,36,2016-07-01,ICEWS,Trade_Total,6
5,4.69430976093148e-05,0.00317681824704386,0.988210276170305,876,25,14,36,2016-07-01,ICEWS,Trade_Total,6
6,-0.000223416507022221,0.00259560891537749,0.931406959393573,876,25,14,36,2016-07-01,ICEWS,Trade_Total,6
0,0.0014972324971567,0.00336530311003676,0.656390059069695,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
1,0.00321640337774925,0.00431362208993252,0.455885724966862,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
2,0.00311183167689547,0.00288441495375479,0.280657599412488,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
3,-0.00196970428840295,0.00291007726624853,0.498497098709895,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
4,-0.00448621032891045,0.00229859463241384,0.0509716008000624,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
5,0.000975072801463426,0.00327471058599699,0.76588751652906,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
6,-6.84912157679119e-05,0.00237243366027794,0.976968589526587,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
7,-0.00108136492776255,0.00248260443369564,0.663143796725856,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
8,-0.00181455779103692,0.0030765960987027,0.555328793720856,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
9,0.00288171959415674,0.00363788997685249,0.428278820105734,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
10,0.00416635260252109,0.0025257863115051,0.0990397257256033,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
11,0.00129185338353305,0.00223972511814395,0.564080622039399,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
12,-0.00248497015265097,0.0036987971527505,0.501690677832762,864,25,14,36,2016-07-01,ICEWS,Trade_Total,12
0,-0.000256700965836502,0.00361538216723313,0.943395811258802,882,25,14,36,2016-07-01,ICEWS,Trade_Exports,3
1,-0.00435457349680626,0.00255017539770534,0.0877183074211232,882,25,14,36,2016-07-01,ICEWS,Trade_Exports,3
2,-0.00271343228657591,0.00276827889274923,0.326993587971068,882,25,14,36,2016-07-01,ICEWS,Trade_Exports,3
3,-0.00655819034637807,0.00328269507138065,0.0457376161109874,882,25,14,36,2016-07-01,ICEWS,Trade_Exports,3
0,-0.000769633539206637,0.00363793490284731,0.832452027360332,876,25,14,36,2016-07-01,ICEWS,Trade_Exports,6
1,-0.0043602756993916,0.00270981099958286,0.107601026982685,876,25,14,36,2016-07-01,ICEWS,Trade_Exports,6
2,-0.00255848718558414,0.00290570248473541,0.37858549597762,876,25,14,36,2016-07-01,ICEWS,Trade_Exports,6
3,-0.00479361705365757,0.00276712734660133,0.0832122938236313,876,25,14,36,2016-07-01,ICEWS,Trade_Exports,6
4,-0.00736959731839942,0.00292283414522015,0.0116893065126352,876,25,14,36,2016-07-01,ICEWS,Trade_Exports,6
5,0.000305474070993399,0.00310002078819939,0.921504017589702,876,25,14,36,2016-07-01,ICEWS,Trade_Exports,6
6,-0.00311161123977702,0.00280921078246648,0.268014705385213,876,25,14,36,2016-07-01,ICEWS,Trade_Exports,6
0,-0.000521634248287251,0.00370234235484487,0.887954445100785,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
1,-0.00447604304413363,0.00293452373238016,0.127183098800842,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
2,-0.00273379787442643,0.00309319221784063,0.376798148356033,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
3,-0.00466442217754693,0.00300603481967798,0.120737371571857,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
4,-0.00782126876752817,0.00292860931786143,0.00757062098616259,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
5,0.000933790712858655,0.00307967090601142,0.761728913727258,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
6,-0.00387828436549747,0.00261227098129282,0.137638972455503,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
7,0.000727332983550525,0.00367831317147815,0.843252036599189,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
8,-0.00175754310938616,0.00318851696629724,0.581489581202518,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
9,0.00247153540505601,0.00303132175339708,0.414881960949389,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
10,0.00237887367211622,0.00373352625097698,0.524017125587799,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
11,-0.0022789830387994,0.00317138538573793,0.47238245765146,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
12,-0.00626453774390807,0.00420967966413588,0.136717418356224,864,25,14,36,2016-07-01,ICEWS,Trade_Exports,12
0,0.00524002784470062,0.00628396744853075,0.404352817452719,882,25,14,36,2016-07-01,ICEWS,Trade_Imports,3
1,0.0112637906186775,0.00678377503556148,0.0968336975096263,882,25,14,36,2016-07-01,ICEWS,Trade_Imports,3
2,0.00650038178043098,0.00486011668542995,0.181061112325429,882,25,14,36,2016-07-01,ICEWS,Trade_Imports,3
3,0.0022656841378343,0.00533788272960647,0.671234956154912,882,25,14,36,2016-07-01,ICEWS,Trade_Imports,3
0,0.00516178986355146,0.00649303795071975,0.42662920774047,876,25,14,36,2016-07-01,ICEWS,Trade_Imports,6
1,0.0114954934359946,0.00654458365805225,0.0790048377411918,876,25,14,36,2016-07-01,ICEWS,Trade_Imports,6
2,0.00662883567610672,0.00488994175840686,0.175224477886693,876,25,14,36,2016-07-01,ICEWS,Trade_Imports,6
3,0.00256426032622229,0.00443729162169464,0.563339319733721,876,25,14,36,2016-07-01,ICEWS,Trade_Imports,6
4,-0.000796400878460035,0.00418895209448883,0.849215602066931,876,25,14,36,2016-07-01,ICEWS,Trade_Imports,6
5,-1.36066227847774e-05,0.00544284006104991,0.998005360654584,876,25,14,36,2016-07-01,ICEWS,Trade_Imports,6
6,0.00312548590642337,0.00474269969900721,0.509889431417973,876,25,14,36,2016-07-01,ICEWS,Trade_Imports,6
0,0.00575649512019521,0.00712460483020478,0.419105577385325,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
1,0.0110751377790035,0.0069365925926003,0.110349302497592,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
2,0.00715010952622005,0.00512161815000001,0.162695058498308,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
3,0.00306196623751136,0.00417822212411401,0.463656322816033,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
4,-0.00108242040395468,0.00405607619760558,0.789573935238465,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
5,0.000954421786629853,0.00535717524441693,0.858599162935809,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
6,0.00445986824112751,0.00405278956374782,0.271138686050008,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
7,-0.00501520842313157,0.0044282533744946,0.257404218676559,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
8,3.91452918961609e-05,0.0046588790727873,0.993296014761941,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
9,0.00226757838574257,0.00618681567628212,0.713978694834334,864,25,14,36,2016-07-01,ICEWS,Trade_Imports,12
